Gene.symbol,logFC,P.Value
AGO1,0.075172536,0.28860653
PRPS1L1,0.036313536,0.288729402
OR10D3,0.062820464,0.288763181
GTPBP6,-0.064511571,0.288868528
LINC00634,-0.073547214,0.289030009
INTS4P2///INTS4P1///INTS4,0.079028857,0.289064482
F9,-0.050421929,0.289077847
NICN1,-0.055528036,0.289091967
CRK,0.063900607,0.289093469
FCHSD1,0.075701357,0.28912477
,-0.063941643,0.28915274
UGT2B7,-0.07660375,0.289177108
CYP1B1-AS1,0.126630464,0.289228921
,0.044982893,0.289247031
TNPO3,0.091144357,0.289255427
TDG,0.078403607,0.289290484
,-0.093874036,0.289362227
,0.089585393,0.289409031
OTUB2,-0.057575143,0.289422705
NUP98,0.078035714,0.289469491
LOC100288910,-0.055986286,0.289481809
C22orf39,-0.0384635,0.289572508
PROSER3,0.050358786,0.289595456
,-0.17466525,0.289620439
FLJ42102,0.061834964,0.289644272
NAMPT,0.0676625,0.289654185
,-0.090471,0.289663372
LOC400968,-0.062551964,0.289722707
SH3GL3,-0.053709929,0.289747811
ARSA,0.085400714,0.289765152
FAM21A///FAM21C,0.06265975,0.289767276
HMG20A,0.131525107,0.289771948
PKP2,-0.089192107,0.289813834
NVL,0.131155571,0.289842626
SNORD1B,0.071843893,0.289853065
PRL,-0.087459964,0.289897728
KDELR2,0.0556445,0.289899691
,0.046809929,0.289974514
SHC4,0.050119036,0.28999798
PDZD9,-0.058321786,0.290019645
DDX41,0.095060786,0.290042771
SSR2,0.0740575,0.290054218
DIMT1,0.135426893,0.290081833
RAD52,0.061143143,0.290100346
NPC1,0.126135214,0.290105908
TSPAN4,-0.061114893,0.290138733
ATP6V0D1,0.085153929,0.290144139
BET1L,0.104039464,0.290209115
,-0.091538964,0.290221262
ARHGEF17,0.064754071,0.290239962
,-0.06343625,0.290297876
SALL2,-0.057047286,0.29035124
,-0.047642964,0.290356987
CATIP,-0.067092893,0.29035773
,-0.056422679,0.290450752
KIAA1654,0.065970893,0.290554505
RHOB,-0.078851607,0.290657016
HSPB3,0.0644445,0.290698975
FOXE3,-0.082608571,0.290826254
SNORA13,-0.094134607,0.290832614
ZNF610,0.0822605,0.290872189
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,-0.055570857,0.290933743
RRS1,0.0821295,0.290988158
LYZL6,0.048080821,0.291050058
,-0.064408679,0.291095859
LRRC20,-0.060799929,0.291124707
TMEM68,0.124991857,0.291211273
,-0.06906225,0.29129191
SERPINA6,0.056287036,0.291298529
NFX1,0.120064393,0.291526512
,-0.075150036,0.291536325
PRNT,0.069100286,0.291561238
OR13D1,0.051992214,0.291642041
BNIPL,0.06240475,0.291650965
MAPK8IP1,-0.060484464,0.291739597
MCTP2,0.1246765,0.291875869
,0.051544393,0.291876212
PROS1,-0.194701964,0.291879693
RIIAD1,0.060741,0.291932812
ERVH-6,-0.119086179,0.291940346
ZFP42,-0.056144536,0.291976978
N4BP2L1,0.058759464,0.292067704
ZNF316,-0.042088821,0.292103845
ANXA8L1///ANXA8,-0.05593425,0.292119952
,-0.065137393,0.292120969
GADD45G,-0.074120071,0.292122014
FOXE1,-0.090077429,0.292140961
,-0.110270571,0.29215603
IGFL2,-0.050845536,0.29216058
,-0.084674179,0.292227155
HSP90AA6P,-0.188525536,0.292256941
SYT2,-0.075406107,0.292256941
MYH8,-0.051247607,0.292263338
RABAC1,-0.062838179,0.292273458
,-0.07172,0.292279069
MGC34796,-0.075603143,0.292352862
OXCT1,0.170602036,0.292397638
SPCS2///SPCS2,0.084312643,0.292405618
SPINK7,0.055595071,0.292446067
NEDD8-MDP1///NEDD8,0.108398464,0.29246458
CTPS1,0.097509607,0.292474567
OR8D2,-0.071284893,0.292584989
POLR3C,-0.08512525,0.292632363
,-0.12163775,0.292648317
,0.0526275,0.292706026
LRRTM4,-0.069494357,0.29276941
BAG5,0.084970929,0.292780993
ZNF157,0.05362125,0.292783374
IRF2BP2,-0.062007393,0.292803003
CMYA5,-0.059028214,0.292822647
TAF1C,-0.054985286,0.292873563
EFCAB5,-0.064809143,0.292892482
,-0.127647607,0.292895955
UBE4A,0.061859643,0.292900885
UBA6,0.095129857,0.292933154
TMUB1,-0.049011107,0.29294384
GGTA1P,-0.189385964,0.292967078
GDF5,-0.071200714,0.292981597
,0.060632286,0.292995299
,-0.0455455,0.292997685
NDUFV1,0.099369786,0.292999796
CHMP2B,0.075706857,0.29300118
PROK2,0.153337714,0.29308834
LKAAEAR1,-0.084530714,0.293109558
TLK2,0.049659107,0.293167545
RRM2B,0.099209964,0.293204331
,0.049143321,0.293211659
SNORD68///RPL13,0.142627393,0.293243031
GOLGA6L6///GOLGA6L22///GOLGA6L1,-0.094423536,0.293276588
SPATA18,-0.066308464,0.293285737
AK1,-0.163721786,0.293290287
GPR15,0.303818679,0.29329793
KCND2,0.065112964,0.293335893
RPL18,0.102071786,0.293354676
CLDN4,-0.048410643,0.293385228
SMIM14,0.071027107,0.293443192
,-0.065665429,0.293448765
DCBLD2,-0.0595835,0.293467561
,0.071724179,0.293483629
,0.04635375,0.293502228
,-0.075992786,0.293567139
,-0.100325321,0.293607918
ACOT11,0.051642714,0.293632195
NOB1,0.13022375,0.293634877
MAPK1,0.062595357,0.29363839
CD48,0.163628643,0.293648709
FAM25G///FAM25BP///BMS1P4///AGAP5///FAM25C///FAM25A///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4///AGAP11,0.042543321,0.293655967
TRABD2A,0.157523643,0.293661037
CD8B,0.183227429,0.29369623
DPCR1,0.06765875,0.293701108
,0.031102214,0.293710346
MS4A10,0.06383375,0.293791399
PHF19,0.079172357,0.293823319
ZFHX2,-0.058660821,0.293838357
ZNF862,0.061902857,0.293889135
SPP1,0.211547107,0.29392664
TMEM41B,0.078898,0.293937246
PLCD3,-0.054596357,0.293982616
C7orf13,-0.054173143,0.294059906
FAR2,0.127224929,0.294066057
ELFN1,-0.070223321,0.294076437
OSTM1,0.068992357,0.294097176
HMCN2,-0.068147929,0.294105128
C1orf56,-0.043818607,0.294110967
GPR160,0.183970714,0.294138963
,-0.112610393,0.294152472
C1D,0.116500821,0.294198187
,-0.089654107,0.294199887
GOLGA4,0.115555929,0.294270217
ALAS1///ALAS1,0.061629536,0.294277487
CCDC158,0.057362107,0.294277896
,-0.043033214,0.294380094
CCNY,0.065056321,0.294393039
MZT2B,-0.051151286,0.294499436
,0.071485357,0.294511392
LOC344967///ACOT7,-0.098887286,0.294525857
MREG,-0.045596321,0.294530022
SAE1,0.068332464,0.294589212
ASPRV1,0.138508107,0.294687915
PPIAL4C///PPIAL4A///PPIAL4G///PPIA,0.104660071,0.294727803
DGCR2,0.081456679,0.294728916
,0.041550607,0.294729138
,0.047887429,0.294799101
,-0.056570857,0.294801422
ACOX2,0.0486585,0.294808939
ZNF676,-0.054744964,0.294828132
SYMPK,0.073569821,0.2948332
NEXN,-0.127412929,0.294862328
PYGL,0.1522475,0.294880823
CAP2,-0.057528143,0.294883104
LINC00301,0.03668,0.294944261
SRCAP,0.0808055,0.294944875
LACRT,-0.051313929,0.294967488
YTHDC2,0.117114429,0.294990977
FAM74A6///FAM74A4///FAM74A1,-0.061705357,0.294992667
,0.056245071,0.295019826
,-0.085409321,0.295029764
C15orf53,0.055866286,0.295040238
,-0.061399643,0.295111187
LOC100233156///TEKT4P2///MAFIP,-0.136830107,0.295122863
MROH7-TTC4///TTC4,0.071542857,0.295141416
,0.079883393,0.295197143
INPP5J,-0.062127321,0.295205283
ZNF165,-0.057793964,0.295293073
TMED10P1,0.083081143,0.295309265
BAG1,-0.195801536,0.295319761
,0.087244821,0.295413847
CELA2A,-0.063498536,0.295455024
DUSP13,-0.079733929,0.295529833
HMGN4,0.081683036,0.295548546
,0.145083321,0.295553389
CD320,0.049007929,0.295561153
LACTB2,0.128446536,0.295596746
UBE2Z,0.097772179,0.295602494
,-0.083640143,0.295607665
ARTN,-0.060871071,0.295614153
,-0.057461679,0.295651294
,-0.058497679,0.295656666
LINC01530,-0.057590643,0.295678331
,-0.124691821,0.295697037
LOC102725104///ANKRD20A12P///ANKRD20A8P///ANKRD20A5P,-0.105155821,0.295715093
MARCH6,-0.0504775,0.295720974
DUSP15,-0.070626214,0.295741638
,0.062469321,0.295754261
SNORD14E,0.175217714,0.2957741
C22orf42,-0.063933964,0.295827583
ROPN1L,0.187827107,0.295858031
NTSR2,-0.060440714,0.295894523
PLGRKT,0.090023786,0.295902793
,-0.069831821,0.295932427
RAD54L2,0.102114679,0.295981571
,-0.05353475,0.295981912
SCT,-0.072251357,0.296003202
BOLA1,-0.045017571,0.296091301
HSP90AB1,0.141081429,0.296120915
ERMP1,0.117678071,0.296135515
TMEM65,0.075023857,0.29614573
GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1,0.100863214,0.296153129
NREP,-0.130951857,0.296207026
,0.091594679,0.296215217
SLC25A51,-0.098571143,0.296245865
PIPSL,0.063801179,0.296252323
UTP6,0.104753893,0.29630992
MTAP,0.083352393,0.296322968
FASLG,0.121277357,0.296397521
CSDC2,-0.082262179,0.296414932
NDUFA2,0.088078929,0.296416118
TCN2,-0.16740225,0.296458813
CRX,-0.064678,0.296511883
MOG,-0.066254107,0.296573554
PPBPP2,0.049026643,0.296582717
RNF31,0.050902643,0.29659993
,0.03804025,0.296738766
,-0.073145714,0.296796071
NCCRP1,-0.080797286,0.296853554
MPZL1,0.222285357,0.297003341
GLTSCR2,0.135841107,0.297016987
DGAT2,0.174194071,0.297021353
NTRK1///NTRK1,-0.061812179,0.297074251
,-0.080290071,0.297136348
,-0.055094107,0.297173161
PARVG,0.063348571,0.297182164
APCS,0.053864929,0.297251322
SEPT5-GP1BB,0.071314857,0.297304204
,-0.079611714,0.297345478
,0.136791393,0.297364476
DNA2,-0.123849643,0.297376765
DPPA3,-0.066362607,0.297381302
,0.065262929,0.297393621
TNFRSF11A,-0.064745321,0.297411333
CD59,0.1162685,0.297447759
,-0.078044464,0.297621531
HECTD1,0.086256964,0.297675132
,-0.06194275,0.297770773
R3HDML,0.056279107,0.297800454
ADCY5,-0.0644455,0.297814331
CEP128,0.092801714,0.297819405
CKMT2,-0.065231821,0.297820066
,-0.060429786,0.29783459
SNORD45A,0.180267214,0.297854718
AMTN,-0.050028107,0.297897645
WDR5B,0.133902143,0.297972499
,0.094012107,0.297993547
WDR47,0.069231929,0.298002893
PEX13///PEX13,0.086910286,0.298005154
,-0.153971357,0.298039838
ACTR3B,-0.044781571,0.298060532
,-0.03354525,0.29806737
INTS6L,0.083588357,0.298139786
GAS7,0.128653393,0.298192023
,-0.083742321,0.298275893
,0.07429725,0.298388767
PLN,0.062023714,0.298451066
,-0.074630821,0.298461634
,-0.074563964,0.298502292
DIRAS3,-0.050487,0.29851187
PRDM13,-0.064203107,0.298559966
GYG2,-0.078700679,0.298563606
,0.066395071,0.298597604
UBE3B,-0.040357893,0.298645641
NTMT1,0.051061643,0.298646904
BIN1,0.107429714,0.298656496
ARPC4-TTLL3///TTLL3,-0.081635,0.298680618
ERC2-IT1,-0.055659821,0.298681597
CLTCL1,-0.085680286,0.298739982
FYB,0.130512393,0.298805155
MIGA1,0.126683893,0.298872645
,-0.049484321,0.298893584
,0.104894821,0.298919434
,-0.08047275,0.298931455
NPM1,0.18277225,0.298950038
AK5,0.267627179,0.299035971
ITPR3,0.117485536,0.299090436
FAM86B3P,-0.058985,0.299109875
UNCX,-0.075897429,0.299230719
BAGE3,0.0575775,0.299246294
,-0.061766893,0.299252021
,-0.103800571,0.299350834
MYO15B,-0.089964464,0.299361263
DYRK1A,0.049076429,0.299369027
SP3,0.0600815,0.299369119
ST6GALNAC3,0.122986536,0.299385553
GPC2,-0.064351857,0.299389357
FAM183BP,-0.125509714,0.299442277
RSL1D1,0.163440357,0.299489448
MRPL50,0.2196125,0.299503287
RAB40B,-0.044870321,0.299574626
TTC9B,-0.064953036,0.299596585
,-0.042310429,0.299610792
PLXNA4,0.063853393,0.299613422
LRRC24,-0.073974714,0.299643833
C1QTNF3-AMACR///C1QTNF3,0.072730893,0.299664373
CASP9,0.070731893,0.299666921
,-0.088360214,0.29967235
,0.061419679,0.299763429
PARN,0.054178107,0.29981096
THAP5,0.12110375,0.299819525
AHCTF1P1///AHCTF1,0.11579225,0.299821502
KMT5B,0.069269179,0.299834579
TMED2,0.079893929,0.299853679
PYROXD2,0.065649643,0.299854258
,-0.181410393,0.299892654
CHST5,-0.075159679,0.299893364
,0.064597286,0.299948573
RIT2,0.0515555,0.299949532
,-0.090812786,0.299977505
RIMKLA,-0.075452857,0.300101829
STMN1,-0.107958357,0.300128014
,-0.091242357,0.300181948
,-0.091242357,0.300181948
ANKRD26P1,0.051644143,0.300254437
ABHD16A,-0.062717429,0.300274687
ZFAND2A,0.072099929,0.30028636
,-0.101072607,0.300295215
SNORA20,0.292605464,0.300343959
PUS7L,0.169176143,0.300373745
,-0.03263875,0.30038804
PPP2R2C,-0.069006393,0.300393425
RAC2,0.052445,0.300398493
DNAJC8,0.139160571,0.300416684
MTCH1,0.0748695,0.300442163
C4orf46,0.115536321,0.300450342
SH2D5,-0.058403179,0.300456263
,-0.055470857,0.300478187
LEKR1,0.049286786,0.300512528
TUBE1,0.124547643,0.300584854
SNHG3///SNORA73A,-0.174418929,0.300591778
CACYBP,0.126560893,0.300599901
,-0.035008679,0.300604015
COPZ1,-0.1059955,0.300729491
BMP3///BMP3,-0.056602464,0.300807459
OR52J3,-0.061689464,0.300826837
UBE4B,0.072774071,0.300882528
,-0.190943107,0.300926762
SUMO1,0.079348536,0.300927906
SNORD34,0.16109975,0.300930881
KIAA1143,0.1590085,0.300937799
FOLH1B///FOLH1,-0.043213179,0.300952442
PTBP1,0.087890643,0.300960223
CATSPER4,-0.057635,0.30101741
GALNT13,-0.056040036,0.301054318
,-0.0738515,0.301077161
,-0.064356786,0.301098408
CDKAL1,0.135520214,0.301121481
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3,-0.075183214,0.301136274
FUT3,-0.069487429,0.301149034
TGFBRAP1,0.128232786,0.301166836
,0.095141107,0.301168229
,0.082275429,0.301224418
LOC102725104///ANKRD20A12P///ANKRD20A8P,-0.110832214,0.301265151
EVL,0.147131214,0.301278907
GJB2,-0.046046536,0.301337754
ARPP19,0.058114071,0.301464084
,-0.084006,0.301482149
TMEM52B,-0.053798107,0.301493047
TEPP,-0.060156393,0.301498606
ZFR,0.062841107,0.301509931
DMC1,-0.065171107,0.301610507
MTERF3,0.141108607,0.301619825
CLDN22,-0.054111643,0.301647302
ATAD5,-0.117156821,0.301648317
MCPH1-AS1,0.056630679,0.301688229
GPBP1,0.096439821,0.301707147
,0.0802405,0.301724164
KRTAP19-7,-0.052767321,0.301759108
,-0.049954607,0.301773231
IGKC,-0.329829714,0.301780997
,-0.053200857,0.301812676
RHBDF1,-0.057453929,0.301839513
NOL11,0.165288179,0.301886953
DDX21,0.132461786,0.301895571
PICALM,0.0473225,0.301907037
AKNA,0.058774857,0.301918019
,-0.067704786,0.301931202
SULT1C3,-0.057223607,0.301938346
LOC100288778///WASH1///WASH7P///WASH2P///WASH3P,-0.064419071,0.301939616
,-0.109118714,0.301970671
,0.053317786,0.302055332
,0.077405464,0.302072616
DNAL4,0.045147429,0.3020818
ALDH5A1,-0.210487143,0.302087296
GPHB5,-0.054177179,0.302095606
,-0.077073214,0.302146442
FAM81A,-0.063796643,0.302162432
AP1M1,0.06799225,0.302166893
IER3IP1,0.08924225,0.302171316
SERPINI1,-0.087663393,0.302172657
RPL5,0.182003214,0.302186161
RPL5,0.180418929,0.302285334
COQ5,0.105699429,0.302352906
,-0.041929679,0.302356818
LYRM7,0.150256821,0.302465599
,-0.074850536,0.302476339
LINC01356,-0.069886607,0.302498637
,-0.039500536,0.302602068
,-0.075993214,0.302639313
RIMBP2,-0.0710005,0.302649712
C11orf95,-0.066985393,0.302657837
TMEM151A,-0.067669714,0.302682333
LINC00471,-0.057431536,0.302690711
ARAF,-0.04862325,0.302701528
ELL,0.095967857,0.302736117
C9orf78,-0.20393,0.302884819
DENND4C,0.103839393,0.302981304
,-0.059536393,0.302998812
,-0.05465525,0.303019544
,-0.112731714,0.303052809
MSRB1,0.099190714,0.303055428
C17orf50,-0.050530786,0.303058167
PCNX4,0.097085786,0.303097293
,0.12347325,0.303120277
SFXN2,0.113473179,0.303175023
ITPK1,0.103204929,0.303187416
,0.038649143,0.303187783
LNX1,0.050014429,0.303292076
,-0.080806786,0.303302119
UFSP1,-0.079459893,0.303396916
,-0.124789964,0.303442555
PPM1G,0.088672107,0.303449048
,-0.104564929,0.303483156
GOLGA2P5,0.044141929,0.303591592
RNASE12///RNASE11,-0.051909357,0.303625062
DLX4,-0.072602179,0.303635892
,-0.094866286,0.303667467
HCN2,-0.078296607,0.303673529
,-0.047262321,0.303677623
,-0.054778464,0.303695184
ADPRHL1,-0.043395821,0.303703846
NPM1,0.1870935,0.303714512
LBX2,-0.084269786,0.303717914
ARMC9,0.044318357,0.303768586
ATG9B,-0.053142321,0.303776937
NAPEPLD,0.1427955,0.303807882
CDNF,0.059689143,0.303807959
RPL4,0.136049643,0.303810071
MIR217,0.05499,0.303814037
LILRA1,0.100818571,0.303909618
KCNK12,-0.088224071,0.303917194
CAND1,0.150853,0.303922491
,-0.063879214,0.303979824
,-0.086337071,0.304024211
,0.11307,0.304079309
,-0.079808143,0.304103489
,0.116251143,0.304118645
C22orf15,0.064122821,0.304119469
,-0.075692464,0.304131592
ISCU,-0.087698214,0.304194759
TRAPPC1,-0.05899,0.304202174
,-0.051901464,0.304279265
ANKFY1,0.10952375,0.304334525
SS18,0.079940929,0.304344544
PPOX,-0.050141107,0.304398335
WAS,0.094136571,0.304408279
UQCRFS1,0.058199536,0.30445842
POU5F1P4///POU5F1P3///POU5F1B///POU5F1,-0.04640125,0.304528154
POU5F1P4///POU5F1P3///POU5F1B///POU5F1,-0.04640125,0.304528154
COQ2,-0.080448,0.304556829
,-0.057346893,0.304562422
IPO7,0.150928179,0.304593421
,-0.097355393,0.304673291
ANKRD20A5P,0.03849875,0.304702831
CLEC7A,0.099412821,0.304710765
BMPR1A,0.163978,0.304744994
HPSE2,-0.052110679,0.304757482
MYH9,0.122417143,0.304765387
,0.116082214,0.304853796
PARGP1,0.189413536,0.304862646
PARGP1,0.189413536,0.304862646
RP1L1,-0.062208429,0.30488092
ATXN7L1,0.079370214,0.304883348
,-0.074057536,0.304897095
RNASEK-C17orf49///RNASEK,0.043959286,0.304950146
C1orf168,0.042582429,0.305024149
,-0.067889,0.305063813
MIXL1,-0.067790179,0.305094575
PKM,-0.099042036,0.305119202
COPS6,0.112185286,0.305124498
CWC27,0.145990679,0.305229288
RPUSD2,0.05629975,0.305234942
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7,-0.068217286,0.305261942
NEK5,-0.048826,0.305291237
,-0.099320607,0.305354382
IL36A,0.053174893,0.305367467
CMTM4,-0.051201286,0.305487029
MFNG,0.100573536,0.305542798
TFPI,-0.177383357,0.305581138
AOAH,0.081937143,0.305613993
ERVW-1,-0.066233393,0.305623061
,-0.138407821,0.305632039
ZNF318,-0.098795607,0.305664944
CNOT6,0.062819679,0.305669717
ALOXE3,-0.062441714,0.305723947
JAZF1,-0.176902464,0.305749736
METTL25,0.105391071,0.305820218
VAT1L,-0.05514775,0.305823739
,-0.081313643,0.305836901
BATF,-0.058263607,0.305864613
SLC25A2,-0.060893321,0.30586879
,0.087199714,0.305901673
,-0.104950214,0.305952
CNTN4,0.052494571,0.30602285
YLPM1,0.08560775,0.30603135
TTLL12,-0.05837875,0.306062859
,0.133161964,0.306082811
MICALL2,-0.073632143,0.306116596
ANGPT1,-0.162126357,0.306140025
DUSP12,0.080358607,0.306176407
RCL1,-0.126691964,0.306196168
,-0.086394286,0.306229535
DENND2C,-0.102318214,0.306238005
ASB11,-0.045640214,0.306242657
LOC100288778///WASH1///WASH7P///WASH2P///WASH3P,-0.062818893,0.306246635
,-0.078104071,0.306312003
MIR129-2,-0.059927679,0.306318024
BRWD1,0.095507036,0.30633178
CST9L,0.06341175,0.306345069
COX18,0.107319679,0.3063544
USP8,0.073658357,0.306432415
PIEZO2,-0.066016107,0.306481003
CUL2,0.115716643,0.306525131
,-0.073616357,0.306549642
PINLYP,-0.052333536,0.306617686
LBX1,-0.06170875,0.306632591
,0.065886071,0.306657184
CLMP,0.056009321,0.306742578
,0.102453536,0.306775982
GABRA3,-0.060373679,0.306883
,0.089333714,0.306919987
SNORA1///TAF1D,0.13739525,0.307019149
PCNT,-0.044836929,0.307085825
,-0.051753071,0.307106253
SLC30A9,0.115714179,0.307107196
SIDT1,0.152735893,0.307136398
BZW1,0.078079429,0.307192968
DCAF8,-0.047797,0.307204074
SAC3D1,-0.061199536,0.307226229
TMCO5A,0.037061964,0.307276771
NLRP14,-0.054362964,0.307276943
OR4F13P,0.059966143,0.307280412
MIR21,0.137313214,0.307296429
MMP19,-0.057298143,0.307326269
PRSS16,-0.054792607,0.307352581
UBE3C,0.075711679,0.307434117
CD33,-0.154010107,0.307456435
MGC20647,-0.067940929,0.307684578
COASY,0.047096214,0.307752079
GALT,0.12866025,0.307767975
CFAP54,0.044837857,0.307830141
NCKAP5,-0.063071679,0.307840248
CREBBP,0.096774643,0.307862222
NOP58,0.196941036,0.307875464
VWC2,-0.084457857,0.307909109
TYRO3,-0.069966286,0.307921404
,-0.261324321,0.307951647
,0.102108179,0.307964489
ACSL5,0.121148393,0.308062894
RPL23AP87///RPL23AP82///RPL23AP7,0.098903464,0.308077721
,-0.039966964,0.308128673
HNRNPA3///HNRNPA3P1,0.070072536,0.308136247
,-0.050984321,0.308178943
GALC,0.070936143,0.308253236
,-0.075477214,0.308255915
ERH,0.196859786,0.308303579
SLC39A7,0.052222429,0.308345066
SLC39A7,0.052222429,0.308345066
SLC39A7,0.052222429,0.308345066
HOXA2,-0.080470964,0.308366187
,-0.055399464,0.308370232
CES2,0.060203286,0.308433668
ESPN,-0.116142357,0.30846071
,0.045100107,0.308477967
,-0.060689357,0.308490566
MIS12,0.160285286,0.308596841
RIMBP3B///RIMBP3C///RIMBP3,0.040479964,0.308610552
CSNK1D,0.061589286,0.308695532
,-0.032499536,0.308702761
TPM2,0.050410607,0.308755037
PSMG3,-0.067993393,0.308776872
TNFSF18,0.048617036,0.308819535
,-0.062700964,0.308840129
,-0.0725485,0.308853989
GABRB1///GABRB1,-0.0472025,0.308883332
SNHG21///SCARNA15///SNHG21,0.084030143,0.308895548
,0.056088679,0.308900177
MT1H,-0.105780286,0.308905345
ADAM18,0.048305107,0.309000809
MAGEA11,0.06609375,0.309078967
ZNF532,-0.102969857,0.309160212
TMCO3,-0.121336071,0.309183445
LOC100133315,0.1714985,0.309193533
SLC13A3,-0.050883286,0.309217785
RNF212,-0.074919536,0.309269106
TRPV3,-0.045299714,0.309276744
,0.083817,0.309282911
LOC100127951,-0.045231643,0.309335721
KCNJ18///KCNJ12,-0.073423143,0.309348326
GEMIN5,0.10492925,0.309427756
PPP1R3F,-0.05152525,0.309437309
PP7080///PP7080,0.076486714,0.309493125
PHAX,0.12617875,0.309513987
,-0.110386429,0.309564011
,0.042938214,0.309587631
ARHGAP21,-0.100046464,0.309707809
,-0.053433357,0.309709319
ANOS1,-0.060543429,0.309780713
KRT17P5,-0.073679929,0.309795615
,-0.357837464,0.309817597
LUC7L3,0.126797571,0.309897632
STRBP,-0.150255,0.309935565
SPOPL,0.10374,0.309982193
NR2C2,0.045195786,0.310057583
ICA1,-0.07553625,0.310114754
,-0.065354893,0.310127485
,-0.057039036,0.310137283
MIR30C2,0.097820643,0.310141939
,-0.115053286,0.310169955
,-0.052649857,0.310174695
AGBL5,-0.06475325,0.310185985
,-0.093550143,0.310241719
,0.135272179,0.310244226
,0.216900107,0.310247818
RB1CC1,0.110802,0.310259959
GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2,-0.1221125,0.310363175
GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2,-0.1221125,0.310363175
NPM1,0.18126925,0.31046329
LOC100129312,0.069192143,0.310488529
,0.057253821,0.310514376
,0.105349464,0.310551724
SLC44A4,-0.115597607,0.310600017
SLC44A4,-0.115597607,0.310600017
SLC44A4,-0.115597607,0.310600017
,-0.154574643,0.310610295
RNF213,0.134753214,0.310617178
SLC16A9,0.063713036,0.310640738
VDR,0.08781375,0.310685933
SWT1,-0.182788321,0.310692579
ST3GAL4,0.106333429,0.310786981
GINM1,0.077665571,0.310816814
TIMM23,0.122399179,0.310871127
,-0.043481857,0.310882034
,-0.107584179,0.310960006
,-0.069874036,0.310971324
,-0.055635286,0.310983591
GRB14,-0.069873286,0.310990988
HOXC11,-0.066021714,0.311002049
ST3GAL1,-0.094127643,0.311034233
ZBTB14,0.132056429,0.31107671
KIAA1143,0.1427125,0.311088256
COQ9,0.069396429,0.311099615
,-0.132855857,0.311148082
NKX2-5,-0.075205536,0.311168252
REG1B,0.062230607,0.311200011
MBNL1,0.039633214,0.311300904
ST6GALNAC2,0.139129179,0.311332732
ST6GALNAC2,0.139129179,0.311332732
PPM1F,0.102364464,0.311370616
,-0.149265286,0.311425238
,-0.047646286,0.311473419
POU2F1,0.06045075,0.311491941
SMUG1,0.0487195,0.31149562
FOXJ1,-0.061785393,0.311540772
DNLZ///CARD9,-0.051413214,0.311550988
SOWAHD,-0.0550955,0.311551413
CRLS1,-0.07373375,0.311554577
CRABP2,0.058339286,0.311566411
FARP1,-0.047702714,0.311603543
ZDHHC6,0.095737393,0.311619379
JUP,-0.2191875,0.31164819
,0.058907214,0.311657767
MIR519A2///MIR517C,0.065732929,0.311693087
TTC12,0.14202425,0.311698881
RNF213,0.143482071,0.311705175
SPINK4,-0.063919929,0.311731734
