Gene.symbol,logFC,P.Value
,0.197827944,0.028987126
KLF3,-0.150631944,0.028991847
LGALS9,0.426405639,0.029001796
JPH1,-0.14911325,0.029018554
SNAP47,0.121508361,0.029049731
RNF222,-0.151505444,0.02905134
LOC101929469,-0.201751861,0.029067097
FAM46B,-0.146827056,0.029068368
COL11A2,0.23077125,0.02906955
COL11A2,0.23077125,0.02906955
LLPH-AS1///LLPH,-0.175187056,0.02907374
,-0.164680028,0.029079985
TMEM203,0.163409556,0.029093606
,-0.118291083,0.029116112
SAC3D1,-0.136452444,0.029128053
SYNDIG1,-0.183108444,0.029131405
SNORD59A,0.281041667,0.029138216
OR2W1,-0.138568056,0.029157988
OR2W1,-0.138568056,0.029157988
OR2W1,-0.138568056,0.029157988
KIF11,-0.297556111,0.029158696
NEURL1,0.164652083,0.029160962
,-0.120407333,0.029165819
DAW1,-0.122472167,0.029167207
TOM1,0.2273265,0.02916992
LOC93622,-0.147399722,0.029175939
SNORD14C,0.383185861,0.029184095
PPP1R37,-0.091521806,0.029228225
ARFRP1,-0.100918361,0.029242953
,-0.2247435,0.029249604
TP53BP2,0.155916111,0.029255921
TTI1,0.144104028,0.029260325
MRPL21,0.338360722,0.029267983
,-0.153044722,0.029268992
LINC00315,-0.122079694,0.029278997
HCG8,0.286620917,0.029283402
TCEA3,0.237206917,0.029283477
NTF3,-0.140991944,0.029305246
ME1,-0.250812083,0.029340344
,-0.144372806,0.029353878
IFT43,0.171588139,0.029381312
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3,0.2007375,0.029391143
TMEM190,-0.145754056,0.029391894
CENPE,-0.325746833,0.02940284
,-0.101197861,0.029414934
,-0.149522111,0.029426592
,-0.9008915,0.029463796
,-0.9008915,0.029463796
FLJ46838,-0.148946583,0.02946702
RNVU1-15,0.347635111,0.029469053
MTHFR,0.165355944,0.029503368
ZBTB40,0.3199545,0.029507779
OR10C1,-0.157691194,0.029511253
OR10C1,-0.157691194,0.029511253
GPN2,0.088719583,0.029520236
RYR1,-0.111690028,0.029534874
TEKT4,-0.149366472,0.029542928
SPANXN3,-0.158847861,0.029551951
,-0.081908639,0.02955372
VARS2,0.110162972,0.029554797
,-0.113166694,0.02958115
PRKAG1,0.144820278,0.029596382
VKORC1,0.169677167,0.029609672
ZNF717,0.301070222,0.029615549
,-0.130227861,0.029616696
LTBR,0.239691556,0.029627878
MIR25,-0.136641444,0.029631522
,0.26197,0.029635683
PEAK1,0.179060944,0.029643518
LINC01559,-0.137710556,0.029646821
LRFN2,-0.174209833,0.029648948
BLVRB,-0.434951278,0.029660042
DPH5,0.314692167,0.029663467
ZNF333,0.204870472,0.029667245
MMP20,-0.142826167,0.029711597
UBXN6,-0.384288611,0.029713211
,0.236034167,0.02972386
ZNF275,0.231461083,0.029738332
DDX43,-0.150822306,0.029739529
RTN4RL1,-0.138635611,0.029761412
TTR,-0.137070083,0.029767617
,-0.184972472,0.029768392
DDN,-0.15497725,0.029774949
LOC100288160,-0.161422111,0.029776376
EPHA5,-0.116304389,0.029783689
ZCCHC24,-0.113279444,0.029809619
BCAT2,0.147763083,0.029816405
RRAD,-0.143764306,0.029821726
NKAIN4,-0.164404806,0.029828316
USP29,-0.144148639,0.029828352
MROH5,-0.12429675,0.029870548
DPM3,0.1220315,0.029870887
RFPL2,-0.138151361,0.029920638
CCDC6,0.260968306,0.029923878
,-0.201138917,0.029927914
,-0.14640875,0.029945377
NT5DC1,0.215009139,0.029957939
ZBTB2,0.102466861,0.029969037
,-0.252495667,0.029970439
DUSP2,-0.146938278,0.030016531
CCDC24,-0.128310944,0.030017412
KCNJ1,-0.104229389,0.030022841
PRPS2,0.217900028,0.030053411
UBE2V1,-0.241215,0.030054113
GDF7,-0.164278639,0.030057416
,0.11715525,0.030072567
,-0.190537861,0.030095041
TECR,0.2210295,0.030095098
,-0.151400972,0.030095787
FGF8,-0.177182222,0.030101744
IFI30,0.222648333,0.030105736
,0.246704417,0.030111886
MYC,0.258993861,0.030121585
RRAGB,0.144069778,0.030128349
CACNA1H,-0.140630972,0.030149914
ZNF542P,0.306612111,0.030162198
KISS1,-0.151001028,0.030206054
PTPRB,-0.1082445,0.030221695
SEMA3E,-0.125704861,0.030222381
USP19,0.171928833,0.030223293
IL5,-0.108805444,0.030230572
,-0.168028028,0.030236859
ZNF442,0.145317667,0.030262275
SGO2,-0.148396583,0.030267048
ARHGEF10,-0.186765694,0.03027677
,-0.106952556,0.030291443
,0.201518861,0.030306093
DUSP11,0.137687222,0.030324518
,-0.2220045,0.030338171
NDUFS7,-0.172513167,0.030345988
PSAP,0.167786667,0.030360346
RPS3,0.286624167,0.030366368
MGC39584,-0.168031667,0.03037597
CYP19A1,-0.185366944,0.030381384
SOX8,-0.182281639,0.030389246
LIM2,-0.153557333,0.03041391
,-0.217444111,0.030419228
,-0.169238194,0.030430035
GYPA,-0.708950194,0.030436364
SLC30A10,-0.144692333,0.030440462
LOC100509814,-0.205136194,0.030464768
ZSCAN16,0.222301361,0.030482075
,-0.165230583,0.030502103
,-0.114610694,0.030511137
,-0.092094167,0.030531197
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5,-0.167895778,0.030535016
THSD1,-0.122280833,0.030562427
,0.296171,0.030567734
MIR323A,-0.167268278,0.030596547
TMEM39A,0.182140444,0.030645474
FAM231A///LOC388692,0.231761833,0.030658093
ELK4,0.181148694,0.030669039
RNF167,0.173767639,0.03067612
ANKRD13D,0.202068167,0.030685353
TMEM31,-0.119574278,0.030685838
FAM110D,-0.142009611,0.030693598
ARL2-SNX15///ARL2,0.23845475,0.030704471
,-0.144176639,0.030710224
ASPA,-0.111887278,0.030727522
PIGO,0.167976194,0.030749537
HSPB2-C11orf52///C11orf52,-0.146351111,0.030765689
HPS1,-0.329474361,0.030772395
,-0.105588,0.030776325
,0.183855611,0.03078647
,-0.437133222,0.030798701
C11orf96,-0.168770556,0.030804581
MIR202HG///MIR202,-0.129467917,0.030819125
UBE2D3,-0.077490833,0.030829968
SPINK2,0.142285389,0.030830771
TRIM40,0.148997667,0.030845807
GSX1,-0.154010222,0.030847965
LAPTM5,0.115942222,0.0308745
,-0.171327083,0.030883908
SNORA31///TPT1,-0.20142,0.030889423
HIST1H3H,-0.350773056,0.030896256
PLD5,-0.127143417,0.030898345
,-0.17066325,0.030901872
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,-0.104302472,0.030920136
SH2B3,0.13583775,0.03092018
ZNF704,-0.152064861,0.030927759
INO80B-WBP1///WBP1,0.117727667,0.030983502
CCDC181,-0.144282306,0.030994186
RRP8,0.18323,0.030994781
SAMD11,-0.153291028,0.031005439
,-0.162643917,0.031012672
SIGLEC16,0.396666139,0.031020363
,-0.130382722,0.031044107
,-0.136565722,0.031050067
RPL10///SNORA70///RPL10///DNASE1L1,0.143495833,0.031094373
PCDHB1,-0.167487417,0.031118526
DDB2,0.202508222,0.031150859
OPN3,0.200712056,0.031160466
,-0.164050444,0.031181537
RBBP8NL,-0.131377222,0.031183636
PFN3,-0.163898611,0.031210203
PHLDB2,0.195658444,0.03121403
PCSK1,-0.111988417,0.031222937
,-0.129505167,0.031252228
MPV17L,-0.179338111,0.031253042
IFIT1B,-0.636009806,0.03125778
LZTS3,-0.151422611,0.031265157
ACOT13,-0.251586611,0.031266453
MIR138-2,-0.157870583,0.031276586
NUAK2,0.258634056,0.031293277
,-0.3293825,0.031302677
ASB7,0.135311917,0.03131478
NKX2-6,-0.155463833,0.031322985
OR2L8,0.465365472,0.031327523
TMEM131,0.172654944,0.031333482
DEPDC5,0.167917611,0.031350812
EXOC3,0.148298444,0.031353503
,-0.171277528,0.031389561
PHOSPHO1,-0.325624167,0.031390157
CDHR2,-0.156848278,0.031402314
PCDHB18P,-0.154681778,0.031403761
CORO7-PAM16///CORO7,0.195852139,0.0314056
ZNF671,0.170433472,0.031449684
GJD4,-0.145114417,0.031473882
,-0.146893778,0.031475342
GPR52,0.323094806,0.031475698
MED30,-0.1412605,0.031494062
RNF214,0.217910028,0.031495247
ASPHD1,-0.158340944,0.031531004
HSF2,0.281846472,0.031556516
,-0.218916083,0.031560791
VASH1,0.23031325,0.031564525
HIST1H2AC,-0.131543889,0.031574251
PKN1,0.12008225,0.031582343
FLJ37786,-0.136645917,0.031590366
,0.118804083,0.031601941
SLC38A7,0.118580694,0.031607609
MCOLN1,-0.292090556,0.031611332
HBD,-0.392040278,0.031617445
BACH2,0.333852944,0.031618076
ARID5B,0.2824535,0.03162932
TTTY5///TTTY5,-0.128250056,0.031652209
SLC41A3,0.156651333,0.031653908
NID1,0.357331806,0.031658672
MKRN9P,-0.288885861,0.031669724
FAM156B///FAM156A,0.152007528,0.031675983
C4orf22,-0.146667806,0.031676725
PPP1R14B///LIMK2,0.18150425,0.031676992
,-0.1297155,0.031687776
,-0.1461495,0.031693046
,-0.092820806,0.031713785
LOC105379526///PTGER4P2-CDK2AP2P2,0.146248528,0.031717534
,-0.226974861,0.031736091
INHBA///INHBA,-0.186369194,0.031741241
ALX3,-0.167664361,0.031751291
SEPT1,0.335459083,0.031763181
TET3,0.166892944,0.031771744
,-0.163769861,0.031793596
MIR128-2,-0.175040444,0.031796987
SNX11,0.232580472,0.031838471
MAP7D3,0.266803417,0.031839472
GATA3-AS1,-0.149801389,0.031841691
FOXN4,-0.144976889,0.031872417
EML1,-0.109449833,0.031882005
AP1M1,0.17462825,0.031884038
RASSF5,0.128654167,0.03188627
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.136111528,0.031893558
SPANXN5,-0.148548028,0.031944384
SBF2,0.235777694,0.031948011
TTTY14,-0.168264389,0.031952497
N4BP3,-0.130909333,0.031961228
ADGRB1,-0.134818806,0.031963237
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH,-0.082059278,0.031967344
RBM48,-0.2220805,0.031987513
PFN4,-0.106434667,0.031994977
,-0.12732525,0.031995865
C19orf66,0.319241167,0.03200076
STON2,0.231684083,0.032017037
,-0.098385833,0.032042056
,-0.138687806,0.032046827
EIF2AK1,-0.287594167,0.032047319
BTBD16,-0.151208417,0.03206802
SKIV2L,0.140022028,0.032069899
SKIV2L,0.140022028,0.032069899
PLCD3,-0.126825639,0.032075641
,-0.168891972,0.032085542
SLC38A2,-0.172321389,0.032092487
REXO2,-0.411223944,0.032095329
GJC3,-0.162044972,0.032111232
LHFPL5,-0.140334556,0.03212269
ZMAT3,0.208180194,0.032133022
ITIH3,-0.143984278,0.032137274
,-0.213497722,0.032142614
KLK8,-0.142216861,0.032146091
,0.177242639,0.032146846
,0.339217167,0.032150789
,-0.101113361,0.03216461
SNHG1///SNORD26,0.443098389,0.032176852
MACROD1,-0.150393778,0.032177394
ANXA8L1///ANXA8,-0.116585583,0.032205757
KIF18B,-0.136094139,0.032210495
STAR,-0.127263833,0.032217479
NUDT9P1,0.192758694,0.032228177
EVA1B,-0.146262278,0.032249964
CEBPE,-0.196124972,0.032260679
FAM86C1,0.164254528,0.032270692
TMEM209,0.330342472,0.032271043
KLK1,-0.147564222,0.032283159
HPSE2,-0.136239083,0.032293694
HCG4,-0.18991775,0.032297384
NXNL1,-0.1471795,0.032321411
ABI3,0.260524694,0.032345477
WTAP,-0.143342778,0.032377935
HS3ST2,-0.165946306,0.032380996
GJA1,-0.14658225,0.032390341
,-0.131791306,0.032398749
NCOA6,0.148131361,0.032405794
PCDHB12,-0.137646,0.032435379
YIPF1,0.208024972,0.032449881
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,-0.098291833,0.032468359
,-0.179936472,0.0324726
ZFYVE9,0.206607806,0.032478739
COX8A,-0.174240528,0.032479843
HTR3A,-0.156255083,0.032480506
LYPD3,-0.146579972,0.032489265
ARRB1,0.21773,0.032498722
,-0.110350444,0.032517896
,-0.115928583,0.0325199
,-0.134662222,0.032538884
CAPNS2,0.284652167,0.032557933
SRP19,-0.187621972,0.032568156
PLEKHG4B,-0.120496417,0.032569003
CDK2AP1,0.183679361,0.032570827
,-0.117641444,0.032579036
PDE1C,-0.182421917,0.032596917
,-0.128666389,0.03259757
SPO11,-0.135182056,0.032600683
,-0.11631425,0.032601385
ZNF618,-0.126709639,0.032601585
RNVU1-15,0.323634667,0.032651667
RBP4,-0.130802361,0.032656293
AK2,0.216785222,0.032673278
STIP1,0.219296889,0.032674161
ZC2HC1A,0.379346389,0.032677772
PSKH2,-0.1579565,0.032682554
ACTC1,-0.139893139,0.032688492
TTC5,0.183408556,0.032700993
NKX6-1,-0.158743194,0.032706349
A2M,-0.218334111,0.032724061
DUSP8,-0.162739694,0.032731149
CAMK1,0.248756139,0.032731914
KRT3,-0.12298775,0.032735837
FBLN2,-0.143780167,0.032738413
CEP89,0.123426056,0.032743561
ZNF23,-0.205937556,0.032756769
ABCD1,0.189845806,0.032781914
,-0.101228306,0.032829426
SH3BP4,-0.1196645,0.032840585
CEP41///CEP41,0.152953056,0.032850283
,-0.2612045,0.032853156
GDPD2,-0.148532806,0.032857225
PAX4,-0.179079389,0.032869826
BTG4,-0.108744083,0.032888337
,-0.126570056,0.032896946
TBCD,0.11988475,0.032911879
ZFHX2,-0.119901333,0.032924418
CCDC94,0.123689833,0.032927145
WISP2,-0.13952325,0.032935296
,-0.155545694,0.032946182
SEMG2,-0.151723389,0.032952987
PCSK7,0.247328944,0.032990105
,-0.112846278,0.033024319
DIS3L2,0.232612778,0.033030396
ZBTB11-AS1,0.225756667,0.033041233
,-0.152967556,0.033058126
GSC2,-0.203704889,0.033064401
HIST1H2BM,-0.5382605,0.033066274
,0.175654389,0.033067065
RAB14,0.147819444,0.033068744
SLMO2-ATP5E///PRELID3B,-0.185334444,0.03308905
ANK1,-0.4960605,0.033093668
ODF3,-0.178060889,0.033096987
PPHLN1,0.197178694,0.033114481
THEM4,0.27597725,0.033129828
,-0.240190139,0.033138092
EEF2,0.171175833,0.03314455
SSTR1,-0.139915667,0.033157957
SF3B3,0.281945028,0.033182104
LRRTM4,-0.1379495,0.03320107
HBB,-0.078965556,0.033203239
SIAH2,-0.288582056,0.033233103
GDPGP1,0.216398444,0.033235638
,0.155658083,0.03324917
TSR2,0.175998861,0.033278466
NPY5R,-0.142649639,0.033292179
CCDC71,0.121997306,0.03331023
,0.245249528,0.033312534
ATP5G2,0.161040083,0.033316137
,-0.147368167,0.033322128
OR2G6,-0.17601275,0.033327139
GLI2,-0.1422605,0.033339333
ZMYM4,0.286301139,0.033348938
ADIPOR2,0.103510361,0.033366594
OR4S2,-0.170327972,0.033370425
MMP2,-0.148884139,0.033374177
JAML,0.1479275,0.03337863
,-0.17241775,0.0333943
,0.192271694,0.033409489
MED28,-0.142613361,0.033420101
PRY2///PRY,-0.149192278,0.0334332
ST3GAL2,0.200994667,0.033433737
SUCNR1,-0.34397325,0.033438245
TRAPPC5,-0.170831667,0.033441083
ZAR1L,-0.105764639,0.033443562
REPIN1,-0.104300194,0.033448636
LINC01587,-0.15252875,0.033450174
,-0.207816056,0.033466053
CALCOCO1,0.200033889,0.033483682
MMP10,-0.140412861,0.033524263
AOAH,0.182917222,0.033526334
KIF16B,0.18321075,0.033528812
PLEKHM1P1///PLEKHM1,0.174638611,0.033533157
C8G,-0.184898028,0.033546743
FBXO25,0.173873778,0.033549886
GYS1,0.157690194,0.033597954
ZNF737///ZNF737,-0.451912778,0.033616983
RAMP3,-0.133997917,0.033628447
RAMP2-AS1,-0.119092222,0.033628606
PLA2G2A,-0.123742556,0.033637843
,0.130893417,0.033644333
PSD4,0.238520861,0.033673808
SEMA3F,-0.154782833,0.033678262
,-0.148063806,0.033717573
STX10,0.211061778,0.033731772
POLR2B,-0.199234639,0.033732495
DNAH12,-0.096026861,0.033741359
,-0.144273667,0.033756311
,-0.168222667,0.03375955
STYXL1,0.222753472,0.033769958
C10orf90,-0.125778083,0.033815763
TCHH,-0.162526806,0.033836454
PTGER2,0.365280917,0.033848004
TRAJ17///TRAV12-2,0.394997222,0.033863513
,0.20871075,0.033867532
MPV17L2,0.109529333,0.033880914
TSEN54,0.182066528,0.033887814
RPP38,0.235051278,0.033893168
ABL1,0.148312361,0.033922133
,-0.106604639,0.033928429
PRAME,-0.169070806,0.033939262
,-0.125918194,0.033950019
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3///NPIPB5///NPIPB4///NPIPB3,0.192521111,0.033952884
DCDC2,-0.1343545,0.03396019
,0.224107222,0.033964441
HIC1,-0.145667611,0.033966193
,-0.108637889,0.033973883
JPH4,-0.154338194,0.03397753
PXDC1,0.176752056,0.033988387
,-0.281821944,0.033992049
PDP2,0.247033861,0.033995621
SNRPA,0.291706444,0.034001555
SUZ12P1,-0.218075944,0.03405585
FEZF2,-0.157782972,0.034075272
MTMR1,0.147910194,0.034076463
HIST1H4J///HIST1H4K///HIST1H4J///HIST1H4K,-0.216525028,0.034091773
RNF144A,0.300835556,0.034104785
HNRNPA3///HNRNPA3P1,-0.178080778,0.034115956
,-0.133533083,0.034117634
ETV2,-0.168083361,0.034118112
AGAP2,0.150599472,0.03413009
FCGR2C///FCGR2B,0.167433333,0.034147348
MTR,0.281113944,0.034150932
,0.425843111,0.034151679
CNTN6,-0.110765639,0.03415394
IFT22,0.109682306,0.034155809
RBM22,0.121248917,0.034159399
MYLK2,-0.105881778,0.034165366
,-0.090020667,0.034188612
B4GAT1,-0.150372639,0.03419097
,-0.116131778,0.034191902
VEGFA,0.179644861,0.034203628
PTHLH,-0.1167465,0.034205066
,-0.111946306,0.034213881
NUP188,0.285246361,0.034222711
,-0.151152917,0.034246718
TIMP3,-0.1338995,0.03425282
GLRB,-0.097519556,0.034260357
COL5A1,-0.130880889,0.034269683
MAGEB4///MAGEB1,-0.1164975,0.034282257
CATIP,-0.149779222,0.034286175
LILRB2,0.227777222,0.034288695
,-0.096012139,0.034291195
HSD17B11,-0.200648056,0.034294101
,-0.139215917,0.034307308
KRTCAP2,0.20477225,0.034312718
ZBTB5,0.154128667,0.034316773
HARS2,0.163874639,0.034338183
TMF1,-0.193855861,0.034347557
VHLL,-0.125992028,0.034354945
C2orf16,-0.149353278,0.034358041
RAB1C,0.178720361,0.034376953
,-0.177780194,0.034377314
,-0.194977111,0.034378271
LAT,0.3533775,0.03439762
BIRC5,-0.133542,0.03440692
SMIM10,-0.162798556,0.03441318
HMCN2,-0.143302194,0.034428652
COL16A1,-0.151460083,0.034432345
UACA,-0.166396861,0.034446309
GNAI2,0.141585278,0.034455382
C11orf24,0.278713111,0.034488786
HGH1,-0.114031972,0.034501136
,-0.097350611,0.034513112
USP26,-0.122795917,0.034522188
LRRC37A2///LRRC37A3///LRRC37A,0.214415444,0.034545324
CLDND2,-0.150494944,0.034564745
ACAD8,0.135393333,0.03456501
ZBTB10,-0.106196889,0.034581598
CNGA4,-0.163019139,0.034582341
ANKRD1,-0.142427444,0.034589646
,-0.214283028,0.034607146
VAC14,0.186349556,0.034609116
TSHZ2,0.4127485,0.034625927
CEP295,-0.156840611,0.034637272
GALNT2,0.142621306,0.034643664
LAMC3,-0.149350361,0.034645233
RNF151,-0.119589,0.034656895
IAH1,0.206792806,0.034662548
PPP1R12A,-0.216433611,0.034665297
DUPD1,-0.134280944,0.03467859
LINC00575,-0.160148417,0.034685114
GSTM4,0.407941889,0.034687898
BNIP3L,-0.112465556,0.034688564
MCRS1,0.121271083,0.034700719
RPL14///RPL14,0.290448611,0.034709375
C5orf30,-0.467373167,0.03471669
FAM189A1,-0.1417395,0.034718347
XIRP1,-0.140366472,0.034722109
,-0.1587495,0.034725284
HAO2,-0.128730194,0.034752231
F2RL3,-0.152520833,0.034754599
C3orf49,-0.12594375,0.034761208
,-0.11586425,0.034777837
SNX7,-0.162338222,0.034796156
SNX3,-0.257441722,0.03480374
ANKRD13B,-0.131503139,0.034805409
FAM155B,-0.150078361,0.034811418
POU5F1P3///POU5F1P3,-0.136717583,0.034814458
KAAG1,-0.162244194,0.03483617
,0.376558667,0.034852866
ZNF16,0.107733444,0.034864889
ZNF34,0.096137194,0.034889571
PDGFRL,-0.141267,0.034893186
IQUB,-0.115896778,0.034893706
FAM122C,0.228807389,0.034918307
LOC105375355///PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///DTX2///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,0.169053694,0.034919921
PIGT,-0.23944225,0.034926676
MDH2,0.232332583,0.034962327
BBS12,-0.148954694,0.034978136
,-0.181694139,0.034982306
ZNF257,-0.195589722,0.03498246
DHX38,0.141024139,0.034988811
,-0.130024917,0.035007591
KRT81,-0.167403639,0.035041388
,-0.16648525,0.035043099
PACSIN3,-0.14366075,0.035057284
SLN,-0.105410611,0.035064499
PTPRC,-0.123116667,0.035071768
,-0.163219694,0.035084224
C1orf210,-0.161338583,0.035089454
GAMT,-0.114976611,0.035101044
FASTKD5///UBOX5,0.140634722,0.03511874
IGF2BP2,-0.468222056,0.035151283
,-0.181213028,0.035152377
,-0.141095389,0.035164642
SPAM1,-0.149447083,0.035168855
ZFAND3,-0.214220278,0.035175523
,-0.108792889,0.035183556
,0.173099222,0.03518568
,-0.176308333,0.035200752
LOC93463,0.142757278,0.035215886
,0.164220139,0.03526645
TRPC2,-0.140470611,0.035276016
,0.231210833,0.035295648
RBM18,-0.118377972,0.035306369
OAZ1,-0.094837222,0.035313973
SOX9,-0.140422139,0.035327744
CDRT1///FBXW10,-0.117791611,0.035337038
NPAS2,0.214846194,0.035422252
TRIM26,0.176576389,0.035431524
DDX25,-0.097467556,0.035447579
MRPL40,0.278518917,0.035459416
SGK223,0.148012917,0.035530505
ZDHHC19,-0.150711556,0.035555479
AMPH,-0.250673306,0.035564746
EHD1,0.148081417,0.035575069
PRTN3,-0.2007325,0.035579456
ZKSCAN8,0.28877625,0.035618142
LHX8,-0.167123889,0.035629039
RHNO1,0.245159917,0.03563586
PRSS16,-0.123940083,0.035645365
BRINP3,-0.125983333,0.035652068
PINK1-AS,0.165799361,0.035652201
PRDM12,-0.192430917,0.035662555
,-0.159893194,0.035673953
GGTLC1,-0.104066111,0.035679795
SNORD115-35,-0.095076833,0.035680149
RNF216,0.129940778,0.035686417
H2BFWT,-0.1505925,0.035693145
CRACR2B,-0.140144944,0.035744924
COG1,0.163951028,0.035746524
PNMT,-0.149728556,0.035770728
,-0.217260639,0.035790427
OR6C3,-0.16746825,0.035790448
NPIPB9///NPIPB5///NPIPB6///NPIPB3,0.209706389,0.03579823
LINC00334,-0.154829972,0.035854061
ISM2,-0.14411825,0.035856993
HPCA,-0.148309,0.035862134
HEXA-AS1,0.146172278,0.035874367
STX12,0.130471556,0.035888064
TMEM82,-0.160058889,0.035891172
CCNL2,0.145598306,0.035897414
DENND4A,-0.187867778,0.035914542
C15orf56,-0.131638,0.035930691
HILS1,-0.133100472,0.035942372
FSD2,-0.109730361,0.035949001
FCN1,0.270638611,0.035963695
,-0.147095278,0.035971001
,-0.191498361,0.035980744
,-0.324405472,0.035985321
,-0.179863667,0.03598661
LHFPL1,-0.126270889,0.036008373
,-0.161070417,0.036009547
,0.207915028,0.036021069
DEFT1P2///DEFT1P,-0.275469028,0.036045615
DEFT1P2///DEFT1P,-0.275469028,0.036045615
PAIP2,-0.177369444,0.03605084
MIR339,-0.194295417,0.03608796
,-0.166955,0.036095548
SMURF1,0.13965,0.036120391
RAP1B,-0.201984167,0.036131247
MRPL41,-0.12981625,0.036132512
TMEM86B,-0.264412722,0.036143963
,0.163661111,0.036146213
CNTNAP5,-0.128088694,0.0361575
OR5K4,-0.090530417,0.036158366
USP5,0.162056444,0.03616251
,-0.125388361,0.036179871
,-0.172784639,0.03621488
RABL3,0.283278833,0.036218312
TMEM147,0.310140333,0.036229407
KRT13,-0.119104667,0.036234625
GADL1,-0.139174306,0.036234956
NRXN3,-0.149315111,0.036240872
,-0.140690583,0.036243299
APOBEC3H,-0.212913167,0.036249845
ACSF3,0.137211139,0.036281427
SYT4,-0.175661889,0.036310354
ELAVL3,-0.130059944,0.036341532
AK5,0.485007444,0.036342597
KAT2A,0.171212639,0.036343769
RPS2,0.162666667,0.036358899
,-0.113992306,0.036374252
,-0.280095361,0.036397928
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3,0.189751111,0.036398287
FBXO27,-0.131118083,0.036399348
WDR93,-0.169756722,0.036401055
RSPO4,-0.152012694,0.036404902
L3MBTL2,0.1477545,0.036408708
TPGS2,-0.307253333,0.036415456
SLC35A5,0.175288333,0.036420739
LINC01547,-0.115005056,0.036440897
LINC00242,-0.139151167,0.036443142
,-0.168437333,0.036482694
VMA21,-0.119193944,0.036485216
SPATA41,-0.15728475,0.036490822
ZNF79,0.124446833,0.03652048
OR6M1,-0.1253765,0.036524791
ZNF169,0.164304694,0.036551612
TMPRSS4,-0.1471395,0.036555794
,-0.180915194,0.036558221
CBX2,-0.153351194,0.036567646
ACADS,0.113702833,0.036586573
KCNJ18///KCNJ12,-0.167366694,0.036590365
RNF39,-0.154252333,0.036629979
RNF39,-0.154252333,0.036629979
OR7D4,-0.177786639,0.0366382
ISL2,-0.177447444,0.036657193
TTTY11///TTTY11,-0.115513806,0.036676298
,-0.166145583,0.036695678
SLAMF1,0.369402472,0.036704253
ZCCHC5,-0.1365995,0.036709699
MIR29A,0.716590806,0.036710397
TRUB2///TRUB2,0.142862944,0.03671076
PRRC2A,0.175531278,0.03674281
CCDC117,0.165486,0.03675667
FAT1,-0.152890306,0.036767049
MOB3A,0.199491667,0.036770957
CRYBA1,-0.118263972,0.036788208
KIAA1551,-0.188071667,0.036803167
SLC9A4,-0.141422806,0.036808058
SYT2,-0.168192278,0.036820391
JKAMP,-0.222180333,0.036823724
ZIC4,-0.131720972,0.036824589
RASGRP4,0.265747056,0.036843193
,-0.26258475,0.036843896
GRIPAP1,0.154440778,0.036857073
DYRK3,-0.2964465,0.036861958
SLX1B-SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3///SULT1A1///SULT1A2,0.123078083,0.036877701
TIMM9,0.296668222,0.036886333
MRGPRX1,-0.174098583,0.036902707
FUT2,-0.150191278,0.036915907
ZNF589,0.246018667,0.036919709
FAM124B,0.115213944,0.036925211
LRP4,-0.128965111,0.03695875
CDRT1///FBXW10,0.319261611,0.036966789
SLC10A7,0.278289111,0.036989292
,0.218084194,0.03700365
TAS2R4,0.361763444,0.037010842
IBA57,-0.126387861,0.037011677
,-0.181013194,0.037025292
EIF2B5,0.139460167,0.037030375
MGAT3,-0.120606222,0.037032284
DERL1,0.189266611,0.037034543
ACTR3C,0.242100944,0.03703656
,-0.269630361,0.037053627
DTNB,0.147450667,0.03705958
OR2L5,0.202222194,0.037060681
,0.28151575,0.037070432
RPS6,0.423860917,0.037081149
C19orf53,0.153635806,0.037090982
POLR2J3///POLR2J2///POLR2J4///POLR2J,0.139873611,0.037108959
SCARNA9L,0.426902444,0.037116954
,-0.093846667,0.037119527
TBX4,-0.123562056,0.037124927
SERP1,-0.116721667,0.037141563
CTNNB1,0.146535833,0.037160277
SCGB3A2,-0.140252528,0.037180224
FLT4,-0.127485139,0.037181829
,-0.139094694,0.037188717
SLC20A2,0.141864194,0.037198892
,-0.185340139,0.037215409
,-0.132299056,0.0372168
ZNF788,-0.143822361,0.037221762
,-0.1419685,0.037255233
NR2C2AP,0.168964917,0.037269563
USHBP1,-0.1390915,0.037273658
