Gene.symbol,logFC,P.Value
SLC8B1,0.227961614,0.039299433
TIMMDC1,0.465871045,0.039344083
SNORA68,0.616772318,0.03935112
GRPEL1,0.224672659,0.039362794
,-0.193081659,0.039366709
,-0.245898114,0.039374571
CDK5RAP2,0.231801932,0.039388956
OR4C11,-0.188515932,0.039389416
FOXF2,-0.266773114,0.039396669
SQLE,0.408593636,0.039422407
OR10A6,-0.225818955,0.039423889
PTK2,-0.328116318,0.039426642
YEATS2,0.176820341,0.039430567
,-0.209901773,0.039443433
C5orf15,0.241740409,0.039450245
ZFR,0.241185795,0.039452928
KSR2,-0.178063795,0.039464384
PUM3,0.424765159,0.03948111
CCDC148,-0.153169705,0.039494998
,-0.571189705,0.039520794
,-0.37056625,0.039522002
KRTCAP3,-0.218042523,0.03955839
LRFN3,0.181170182,0.039578465
KRT25,-0.271030159,0.03958252
,-0.320709523,0.03959874
DDC-AS1,-0.226229523,0.039620035
PRSS27,-0.240904432,0.039635004
DLEU7,-0.236902114,0.039635453
,-0.194168045,0.039643867
RAB28,0.408945409,0.039645447
PUS3,0.405759182,0.039650512
RARRES2,-0.236519159,0.039666501
UNC45A,-0.155365455,0.039670803
TENM1,-0.826369455,0.039677938
,0.2754715,0.039679896
NXNL1,-0.245837886,0.039697349
ZNF652,0.2720005,0.039700065
DRG1,0.396357636,0.039717706
CH17-340M24.3,-0.232723432,0.039742298
RND1,-0.222311568,0.039742788
PACSIN3,-0.245380182,0.039757488
PPARGC1A,-0.289181068,0.039824359
LYPD1,-0.207300955,0.039835137
VSNL1,-0.244847727,0.039879914
ANXA8L1///ANXA8,-0.192306818,0.039888012
,0.439899091,0.039890006
,-0.176274705,0.039902523
GKN2,-0.259782386,0.039910639
DCTN3,0.169341568,0.0399174
RRP9,0.153289727,0.039932298
ETHE1,0.2410085,0.039935342
MIR28,-0.267452977,0.03995072
,-0.228337568,0.039996298
KIAA2013,-0.164958432,0.039997
C1QL2,-0.237032295,0.040031128
PCSK2,-0.180164273,0.040035501
IQCJ-SCHIP1///IQCJ,-0.19823425,0.040035801
FNDC11,-0.228766318,0.040046793
HLA-DQB2///HLA-DQB1,0.306998205,0.040086953
,-0.313345591,0.04008988
RPL13AP5,0.28075,0.040113392
OR6N2,-0.403257364,0.040125536
KMT5A,-0.221069477,0.040147314
REST,0.218371705,0.040175315
HOXB1,-0.206706068,0.040177311
,-0.326919568,0.040197956
SCARB2,0.403659409,0.04021978
ITIH5,-0.219090773,0.040226095
WEE1,-0.342028159,0.040238516
CAAP1,0.292261455,0.040272088
,-0.170009432,0.040277336
FXYD3,-0.220492,0.040278259
WASH1,0.277012318,0.040316989
SLC25A10,-0.210184932,0.040319353
FLT3,-0.853846977,0.040336169
LRRC52,-0.296688614,0.040336189
MAPK15,-0.247125682,0.040347905
FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F,-0.188602795,0.040384969
FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F,-0.188602795,0.040384969
,-0.223861114,0.040401188
SHE,-0.241926659,0.040404298
MIR154,-0.176847205,0.040416173
GLIS1,-0.259263,0.040440227
ZBTB7C,-0.215953841,0.040441699
SYCN,-0.248915432,0.040455482
ULK3,0.17667325,0.040455716
,0.404508568,0.040474344
SNX29,-0.296506409,0.040484895
MRPL19,0.253223773,0.040537378
BZW1,0.313482295,0.04059508
LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,0.3173825,0.040596104
CCNL1,0.295181409,0.040602383
PRM3,-0.237508409,0.040665516
RUFY3,0.358336364,0.040669169
CAPN12,-0.251841023,0.040680911
CLNS1A,0.584630114,0.040710754
FAM189A1,-0.207405182,0.040712631
MAPK8IP2,-0.214453909,0.040719547
MAGEA2B///MAGEA12///MAGEA2,-0.201856727,0.04072753
,-0.221144591,0.040748369
ODF3L1,-0.219575636,0.040755554
,0.240727386,0.040777743
WNT2,-0.278816568,0.040780654
CRB2,-0.265181182,0.040780734
,-0.246815523,0.040790071
NODAL,-0.248908409,0.040797046
RNVU1-8,-0.254919864,0.040809445
,-0.404871682,0.040818372
DNAJC8,0.456535773,0.040818396
TCEAL2,-0.214357591,0.040821841
LOC100129476,-0.25280575,0.040827293
CTSE,-0.762995,0.040833448
PRAMEF17///PRAMEF10,-0.21660625,0.040872027
FOXA3,-0.264295864,0.040875594
HIST1H2BN///HIST1H2AK,-0.228715977,0.040883503
ZC3H7B,0.169563341,0.040905965
MADD,0.179990909,0.040921059
SMTNL2,-0.225535386,0.040927628
,0.222738682,0.040951755
PLPP3,-0.294116341,0.040972038
,-0.223429205,0.040981578
ZC3H12B,-0.283054727,0.04099229
HPCAL1,-0.303817318,0.041007099
,-0.225646477,0.041012115
NKX6-1,-0.229623432,0.041017659
GSTM2P1,-0.267279545,0.041053112
,-0.207444205,0.041070767
MMP17,-0.197293545,0.041072376
CAPN13,-0.2289385,0.041082111
CAMK2N1,0.212544136,0.041084615
LDLRAD3,-0.314888818,0.041089323
APITD1-CORT///APITD1///CORT,-0.189051136,0.041092425
TCP1,0.261407682,0.041098287
SYNGR4,-0.345645295,0.041102069
,0.532461955,0.041108671
CDAN1,0.174607864,0.041140411
DENND1C,0.238687205,0.041177038
OR2B11,-0.207684864,0.041200851
RHBDL3,-0.260786773,0.041204453
LINC00610///COMMD9,0.18380025,0.041215241
MRGPRX3,-0.295297636,0.041217588
RXFP4,-0.189052341,0.041227267
CDY1B///CDY2B///CDY2A///CDY1,-0.192069818,0.041308917
CASS4,0.358940841,0.041310069
,-0.247500705,0.041310315
ADAM10,0.256877273,0.041320251
MIR100,-0.203188977,0.041336979
C11orf87,-0.232531864,0.041348295
CEP104,0.214781523,0.041361232
FAM207A,-0.204898795,0.041369798
OR4N4,-0.271272455,0.041386129
PFN3,-0.218926455,0.041394281
KLHL17,-0.204847886,0.041409183
SCAPER,0.397500568,0.041422001
CCDC94,0.226068341,0.04144893
TIFAB///DCANP1,0.190777568,0.041454913
SNX29,-0.275072068,0.041474381
FAXC,-0.220383955,0.041501416
LRTM2,-0.229638636,0.041512036
ANKRD34B,-0.878805182,0.041515581
ZNF277,0.233634045,0.041535324
USP42,0.180320023,0.041538688
CYSRT1,-0.220248295,0.041540117
AQP10,-0.609911432,0.041545495
DCAF17,0.368251295,0.041553315
SYDE1,-0.246234523,0.041578332
CPN2,-0.303912705,0.041584709
EIF2D,0.297150795,0.041614924
PRIM2,0.387989136,0.041643679
CYP3A4///CYP3A4,-0.250181864,0.041664509
R3HCC1L,0.283463386,0.04166701
LRRC24,-0.259762386,0.041687199
TPPP3,0.470906318,0.041706495
C8G,-0.271166932,0.041713042
UBE2D3,-0.128752045,0.04172739
OSTM1,0.216617,0.041747304
SSPO,-0.228830432,0.041780705
CSGALNACT1,0.636727273,0.041806181
,-0.254476591,0.041812001
SKIV2L,0.194359841,0.041825089
SNORD45B,0.750347091,0.041827263
IL10,-0.222566727,0.041828756
,-0.443428864,0.041838582
SIX4,-0.269353386,0.041853375
EIF2AK3,0.315885159,0.041855533
,-0.211496886,0.04186802
ASAP3,-0.17776675,0.041869974
CCNB1,-0.182403886,0.041877344
,-0.257314364,0.041898914
MYO1D,-0.261904864,0.041901068
LOC646383,-0.238137477,0.041935717
VPS9D1,-0.239432273,0.041949753
,-0.270651955,0.04195603
TCF7L1,-0.217045136,0.041956047
RIC3,0.320647886,0.041964774
APOA4,-0.243112932,0.041968418
GYG1,-0.510802045,0.041968726
FGFBP3,-0.217449136,0.041973707
,-0.199450977,0.04197799
PBK,-0.229495841,0.042001688
CD19,-0.347896182,0.042008714
OR2V1,-0.232319955,0.042010378
,-0.300658159,0.042040325
SF3B4,0.208154659,0.042041206
FRYL,0.285179386,0.042049164
PTGER1,-0.242337705,0.04205188
FAM181B,-0.281686364,0.042065508
ATP6V1B1,-0.225407,0.042066816
,0.288948614,0.042078462
MIR22HG,-0.258977091,0.042089241
TXNDC12,0.284642955,0.04210648
ZNF417,0.243932568,0.042126677
BOLA2-SMG1P6///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1,0.189665227,0.042134549
GDNF,-0.243768386,0.042143369
GABRG2,-0.25645875,0.042145589
,-0.276732841,0.042174159
CHRNA3,-0.22669325,0.042200704
SMC1B,-0.225671205,0.042208292
CD59,-0.276376795,0.042215797
RPL32,0.327709114,0.042220441
ZNF345,0.4633015,0.042226265
SIPA1L2,-0.647859386,0.042229965
SYCP3,-0.210293727,0.042239521
,-0.267547659,0.042239709
CACFD1,-0.182353909,0.042246389
ASPHD1,-0.238530364,0.042271946
OR51V1,-0.229148205,0.042276462
,-0.240191909,0.042279257
CAPRIN2,-0.463626341,0.042333122
,-0.206295955,0.042357226
PAFAH1B1,0.254556023,0.04236996
JMJD8,0.234461068,0.042372214
HTR4,-0.220015614,0.042374889
,0.361672273,0.042418236
ZNF260,0.670973909,0.042419374
CRYGA,-0.267738409,0.042461789
MIOX,-0.230504136,0.042462584
MRPL58,0.320811091,0.042471712
SOX9,-0.210610409,0.042473611
SYN1,-0.322805727,0.042475192
ITGB1BP1,0.341310409,0.042488665
COL25A1,-0.217126568,0.04249207
,-0.182866864,0.042500682
,-0.258403545,0.04253616
CHAT,-0.219690432,0.04254373
PSMC4,0.324646205,0.042558662
,-0.168584364,0.042561799
DSPP,-0.172256295,0.042569764
CST8,-0.227184318,0.04257043
,0.194542273,0.042571505
PSMB3,0.248032727,0.042571814
,0.203915318,0.042588462
ZNF180,0.240568432,0.042613002
DST,0.203565591,0.042616338
FBXO45,0.388635977,0.042625261
APOBEC4,-0.182198818,0.042633271
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,-0.18486625,0.042648418
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,-0.18486625,0.042648418
,-0.237273318,0.0426581
GUCY1A2,-0.264052682,0.042685901
,-0.271571409,0.042696162
RAB25,-0.196009318,0.042718696
KCNRG///TRIM13,0.272563455,0.042724751
MIR105-2///MIR105-1,-0.257423545,0.04272899
ANKRD13B,-0.199305136,0.042736424
,-0.19898575,0.042749745
SETSIP///SET,0.453234909,0.042751433
CST13P,-0.2138755,0.042773202
AATF,0.250908568,0.042774969
CNTNAP1,-0.176546068,0.042779108
,0.282210545,0.042782943
PITX1,-0.234400614,0.042805859
,-0.368593523,0.042831221
PRCC,0.210230818,0.04283595
MATN2,-0.235956523,0.042849165
LRRN1,-0.783574727,0.042859319
PRR23B,-0.224601636,0.042860409
MIR139,-0.263423591,0.042865082
HIST1H3G,-0.216535386,0.042866583
STAR,-0.216740636,0.04287194
,0.30860925,0.042885534
APOL6,0.606708136,0.042908687
,0.242654955,0.042909584
HDAC7,0.184583409,0.042914319
MIR504,-0.240542705,0.042934379
INPP5J,-0.21495925,0.0429433
LRRC15,-0.222688068,0.04294584
,0.397099659,0.04295723
KLHL28,0.219119091,0.042964217
GAL,-0.444104795,0.042967775
HOXD12,-0.248799364,0.042968678
GLUL,-0.275598864,0.042971658
,-0.287295659,0.042993841
,-0.248185432,0.042994238
PERM1,-0.226132386,0.043020967
RBSN,0.230337568,0.043026707
HTR1F,-0.193529341,0.043035131
ZNF585B,0.386709205,0.043036326
TMEM19,0.440051841,0.043057474
RPRML,-0.247346091,0.04306474
FCHO1,0.267621886,0.043080008
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP,0.214824886,0.043104618
SEMA4G,-0.249572409,0.043112047
OSGEP,0.263288818,0.043121864
,-0.286926455,0.043123607
HECTD3,-0.24770325,0.043130865
,-0.239222182,0.043133785
TEX2,-0.288690886,0.043169206
UNG,0.256808273,0.04317225
CDK13,0.203445273,0.043178095
DYM,0.293143205,0.043188187
GAS2L3,-0.447776455,0.04320101
SPOCD1,-0.277355886,0.043225864
DIP2A,0.316523227,0.04322684
BTF3P11,-0.222125568,0.043228386
RNF26,0.235962409,0.043230438
GTF2IRD2B///GTF2IRD2,0.295050091,0.043260871
,-0.177212159,0.043277519
,-0.284738295,0.043282949
ABCC10,0.191332159,0.043288161
FRG2C,-0.208387364,0.043311738
MANBAL,0.207365114,0.043367249
,-0.243810659,0.043394033
PPP1R1B,-0.202338886,0.043403315
,-0.268996955,0.043406702
ADCY5,-0.221943636,0.043435315
,0.384730682,0.043470462
GATAD1,0.164911795,0.043477235
RPEL1,0.256838091,0.043481908
,-0.294186364,0.043488383
PPWD1,0.472027023,0.043490645
RIMBP2,-0.235081909,0.043521684
,-0.198645455,0.043568062
,-0.387926614,0.043601583
RABL3,0.362449636,0.043639039
,-0.195192432,0.043641648
,-0.356775614,0.043654997
OR1L1,-0.20299675,0.04369979
,-0.295950932,0.043701259
LOC389199,-0.25300675,0.043703042
LOC441268///LINC00937,-0.247943636,0.043724168
ZNF816-ZNF321P///ZNF321P,0.326385523,0.043743982
LOC102724507///LOC100509620///AQP7P1///AQP7,-0.205245818,0.043747
,-0.266475386,0.043765456
ZNF626,0.490075318,0.043784434
NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F,-0.188801023,0.04380193
CEP55,-0.198843955,0.043807087
,-0.475042523,0.043813119
,-0.234328295,0.043816517
,-0.234328295,0.043816517
,-0.234328295,0.043816517
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,0.219594,0.043842512
USP27X,0.248512364,0.043853876
GOLT1A,-0.242435523,0.04386819
PXMP2,-0.193668114,0.043871122
KLRG1,0.921669114,0.043877978
ZNF347,0.518808409,0.0438996
SCX,-0.22659975,0.043904867
SCX,-0.22659975,0.043904867
AK7,-0.160907341,0.04390795
MIR375,-0.239229318,0.043921687
MRPS28///TPD52,0.409006432,0.043942183
SLC30A6,0.285190545,0.043944545
BEND3,-0.206249841,0.043958731
LIN7C,0.454581727,0.043986233
PTH1R,-0.16961625,0.043987066
,-0.258520227,0.044009144
KIAA1211L,-0.249180182,0.044012294
PSMB5,0.167997545,0.044014622
SELV,-0.214430977,0.044019434
ZNF862,0.219532364,0.04402998
TXLNGY,-0.257040795,0.044033486
OR52N4,0.468987091,0.044034039
,0.445818682,0.044040261
SCP2,0.354401636,0.04404347
ICAM5,-0.209365773,0.044057487
NMU,-0.187489455,0.044058068
MSH6,0.414067182,0.044064884
SEC24B,-0.152853955,0.044102857
,-0.267588227,0.044105609
PSG4,-0.231485977,0.044119164
CAMK2N2,-0.248981727,0.044123205
DEFT1P2///DEFT1P,-0.320479909,0.044188009
DEFT1P2///DEFT1P,-0.320479909,0.044188009
CCDC149,0.219825023,0.044193535
PANX2,-0.250574432,0.044197692
MAP3K8,0.222050136,0.044199006
LINC00982,-0.268726591,0.044201983
CTXN1,-0.279502409,0.044215453
ST6GALNAC3,-0.404754409,0.044217415
LINC00839,-0.252419,0.044237627
NEXN-AS1,-0.237529341,0.044248675
MRPL18,0.356384568,0.044251547
CUBN,0.279768977,0.044268741
,-0.480861727,0.044283388
GLRA1,-0.239905591,0.044284999
LOC650293,0.221323341,0.044301715
,-0.292771045,0.044302547
UBE2Q1,0.196065909,0.044356606
SDHC,0.313952114,0.04435851
KIF18B,-0.204955614,0.044365133
THAP6,0.368227636,0.04437557
SMAD4,0.174043864,0.044379578
LBP,-0.199161091,0.044389343
HES7,-0.217021182,0.044389473
SLCO4C1,0.284482136,0.044404054
,-0.403730659,0.044420901
,-0.42910425,0.044440119
OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,0.219538023,0.044441615
RLN3,-0.278494273,0.044445061
,-0.233095318,0.044448807
AAAS,0.185308659,0.044460064
LYRM2///ZC3H11A,0.722621773,0.044461745
GSE1,0.205612659,0.044465772
,-0.493798932,0.044491804
DRD2,-0.264189341,0.044509702
CAST,0.303648432,0.04451911
HLA-DMB,0.351366364,0.044545494
GGT2///GGT8P///GGTLC2///GGT3P///GGT1,-0.253965773,0.044566801
DIRAS3,-0.183237682,0.044576253
LOC100129888///NIF3L1,0.394451091,0.044588199
ZNF189,0.298424659,0.044592837
PTCRA,-0.279028614,0.044593714
RER1,0.173720091,0.044597176
NEURL2,-0.249908,0.044610066
VPS53,0.189006795,0.04461721
,-0.390191955,0.044620881
,-0.199078091,0.044648138
MBTD1,0.229868455,0.044659392
,-0.21969925,0.044668242
CHSY3,-0.209129659,0.044674166
TMTC3,0.474780795,0.044677814
CCNH,0.269633045,0.044743885
IGFALS,-0.252059636,0.044770879
FDPS,0.201629386,0.044771595
FBXO17,-0.2396035,0.044771603
,-0.211435023,0.044774363
HERC3,0.221097273,0.044795437
,-0.361198182,0.044833309
PDZD11,0.204858341,0.044894578
LOC100129503,0.29881525,0.044910626
NPHS1,-0.223092909,0.044923369
AJAP1,-0.201755659,0.044942491
OR5K2,-0.181328636,0.044945981
ADGRG7,-0.189683364,0.044967986
,-0.333341023,0.044970285
,-0.30064175,0.044996028
CCDC155,-0.174057568,0.044997207
,0.337251705,0.045013576
MIRLET7G,0.30628875,0.04502579
,-0.325290182,0.045032659
ZNF793,0.20375,0.045050033
RFC1,0.404468818,0.045065125
CPSF3,0.332279977,0.045088531
APOC3,-0.203620932,0.045100113
NTMT1,0.149471545,0.045139968
,-0.591506705,0.045140996
KERA,-0.210890182,0.045151192
,-0.331736114,0.045155561
,-0.331736114,0.045155561
,-0.331736114,0.045155561
SPEF1,-0.24525025,0.045183998
ARAP2,0.511754295,0.045201463
,-0.307781114,0.045233106
NHLRC2///NHLRC2,0.34710775,0.045239223
THAP5,0.274191068,0.045244518
GFRA3,-0.213387295,0.045258556
,-0.262444091,0.045272752
ABCA8,-0.251061727,0.045296259
,-0.317636318,0.045300039
,-0.317636318,0.045300039
ZMYND12,-0.211686818,0.045330504
,-0.247585523,0.045330646
EEF1A2,-0.216412841,0.045334741
SPECC1L-ADORA2A///SPECC1L,0.230849614,0.045336341
WNK2,-0.236702386,0.045340383
,-0.297320318,0.045343363
,-0.225078,0.045349917
PNCK,-0.246046205,0.045350287
CORO2B,-0.33662375,0.04535303
,-0.335809614,0.045358214
BFSP2,-0.199830205,0.045377691
,-0.145217227,0.045380072
CCDC88A,0.444463977,0.04538368
,0.345023636,0.045397233
ALDH6A1,0.163256091,0.045401492
,-0.182326455,0.04541235
TMEM141,0.242708341,0.045437397
DEGS1,0.220856409,0.045439593
CLEC4G,-0.182999386,0.045457772
,-0.29595675,0.045458998
,0.308931273,0.045461273
CDK17,0.193098932,0.045507226
MAGEA4,-0.231938886,0.045517509
HLA-DMB,0.348946591,0.045547114
DHX58,0.492437682,0.045561531
COX6B2,-0.236235841,0.045562554
,-0.286324045,0.045588015
,-0.326178205,0.045624199
TMEM8C,-0.206729523,0.045635224
,-0.241845864,0.045636487
,-0.309288705,0.045650114
,-0.201436114,0.045662806
XYLT2,0.179317886,0.045669535
PRDX5,-0.369262682,0.045673686
,-0.19419675,0.045688863
,-0.383524727,0.045710646
DHX37,0.176324364,0.04572941
,-0.182443909,0.045734423
,0.424076432,0.045746529
RLN2,0.366261273,0.045750997
RAI2,-0.247869273,0.045758941
FRMD3,-0.520853318,0.045779313
LOR,-0.191896159,0.045782351
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,0.214479545,0.045803427
HEXIM1,-0.234677091,0.04583214
ZNF850,0.201486909,0.045833638
DDHD1,0.436621182,0.045858744
SCGB1D1,-0.215456114,0.04587363
,-0.188720818,0.045899112
ADAMTS15,-0.198446568,0.045899661
COL9A2,-0.245675932,0.045924689
,-0.201912455,0.045949866
ATP2B2,-0.199592136,0.045963221
ZNF775,-0.239857386,0.045971477
GPR153,-0.233127614,0.045981144
PCDH7,-0.187807591,0.045988781
ANKRD30BP3,-0.194529227,0.045991143
EXOC3L2,-0.273672386,0.045996363
,0.259498523,0.046003931
ZHX3,-0.208029705,0.046009617
NBEAL1,0.428137477,0.046012015
LRRC43,-0.246750341,0.046020835
ECD,0.249663227,0.04603064
ADAM11,-0.218304068,0.046072504
,-0.195143591,0.046105771
ADA,0.381800886,0.046109773
TPD52L1,-0.186098409,0.046136801
PADI4,-0.576058682,0.046157991
KCNIP2,-0.1815845,0.046171894
SV2C,-0.225022932,0.046178138
MIR218-2,-0.238588091,0.046198061
RIDA,-0.408124909,0.046208209
CLSTN2,-0.252155,0.046222814
WFDC9,-0.197326545,0.046232701
GDAP2,0.258928886,0.046288091
FGF7,-0.194839159,0.046293008
MYO1C,-0.171265386,0.046293685
FAM19A1,0.485461295,0.046300671
LRRC17,-0.18995925,0.046303442
TERF1,0.388594318,0.046312238
PTGER3,-0.192901591,0.046317209
,-0.17120525,0.046320428
,-0.240514977,0.046321735
,0.264440386,0.046332843
HMGCS2,-0.208764955,0.046339697
CRYM,-0.191723068,0.046343753
FAM161B,0.134841295,0.046353086
ZC3H18,0.22806025,0.046359818
MRPS5,0.275170023,0.046374208
FGF7P3///FGF7P6///FGF7,0.258318568,0.046402045
LIPN,-0.865890795,0.046440166
NUS1,0.248136114,0.046474401
,-0.302752273,0.046498986
PAK5,-0.192049886,0.046509892
ELOVL5,0.202198636,0.046510641
HCST,0.341022682,0.046544533
DAP3,0.227962977,0.046545882
,-0.217192227,0.046599806
FKBP6,-0.27091925,0.046600142
,-0.319037659,0.046608821
SYNE4,-0.196841682,0.046619979
SCARA3,-0.266108682,0.046635024
LMO3,-0.202722091,0.046637699
VEZF1,0.1577885,0.046638856
RCVRN,-0.382554136,0.046654533
USP50,0.144277477,0.046656006
LINGO3,-0.248409614,0.046658886
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.15103575,0.04666748
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.15103575,0.04666748
PHOSPHO1,-0.447556136,0.046681369
SNORD115-27,-0.17781175,0.046684604
IL11,-0.257717136,0.046703758
CYP2A13///CYP2A7P1///CYP2A7///CYP2A6///CYP2A7,-0.190210977,0.046716461
HEPH,-0.208851205,0.046719379
COL20A1,-0.179719273,0.046729212
MAP1LC3A,-0.316047864,0.046732802
TIA1,0.318851091,0.046737657
,-0.203824568,0.046740561
FAXDC2,-0.888177773,0.046741096
RBMXL2,-0.287427568,0.046758794
,-0.144390273,0.046785674
,0.301028341,0.046803804
,-0.206776182,0.046809626
,0.346969773,0.046825195
ANO3,-0.199965318,0.046843491
COMMD4///COMMD4,-0.159928977,0.046864843
,-0.320845955,0.046880551
NAP1L3,0.245614841,0.046886082
,-0.829640909,0.046902278
OXCT2P1///OXCT2,-0.221887705,0.046910857
OXCT2P1///OXCT2,-0.221887705,0.046910857
DUSP5P1,0.267094023,0.046923303
DPPA4,-0.269739864,0.046931681
GJB2,-0.175451341,0.046941951
FCGR2A,0.204264773,0.046945109
ABCB8,-0.224358409,0.046956032
ADCY6,-0.184605545,0.046964953
LCE3B,-0.216929432,0.04696515
INCA1,-0.190091477,0.046965699
PLPP2,-0.237371182,0.046984182
SNORD15B,0.600487227,0.046989716
,-0.224410068,0.047014046
PSMB2,0.232790682,0.047014413
XRN2,0.311026295,0.047043234
ZNF830,0.411703045,0.047076429
LINC00167,-0.227241568,0.047103862
PRPH,-0.24800475,0.047136831
CCL17,-0.198242364,0.047187645
BRD4,-0.287657455,0.047197792
KRTAP11-1,-0.218874705,0.047201186
ELMOD3,0.180619545,0.047206903
,-0.36818625,0.047236335
NOTCH1,0.323126682,0.047240669
CSF1,0.369670795,0.047245383
RPRM,-0.196393977,0.047274835
,-0.270921818,0.047278213
HOXA4,-0.19483325,0.047278582
FAIM2,-0.245612023,0.04728274
LOC100130876,-0.332058136,0.047286015
PMCHL2///PMCHL1,-0.171577159,0.047288773
ZNF670,0.2176355,0.047290812
TMEM108,-0.206878841,0.04729485
LOC101060524///DRD5P2///DRD5,-0.217539614,0.047306109
MIR27B///C9orf3,0.284786636,0.047307087
,-0.213164182,0.047307758
YAE1D1,-0.189220727,0.047310007
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP,0.196818068,0.047330099
ITGA7,-0.22594575,0.047334337
SNORD53,0.294842159,0.047342466
NOL3,-0.191504136,0.047342854
TPRKB,0.3119795,0.047359619
TNFRSF10A,0.225827545,0.047359929
STMN2,-0.2022625,0.04741105
NEUROG3,-0.254456205,0.047420052
,-0.196415864,0.047425694
,-0.196415864,0.047425694
RPA2,0.277333795,0.047465108
PALMD,-0.157475636,0.047499472
,-0.288501318,0.047510288
IRX5,-0.223440614,0.047540014
RPS27A,0.682010955,0.047558937
PATL2,0.55030575,0.047574152
CDK2AP1,-0.384273773,0.047574729
GPR78,-0.240370636,0.047575251
UBE2E4P///UBE2E3,-0.207345273,0.047576871
LY6G6E,-0.214941636,0.047581551
LY6G6E,-0.214941636,0.047581551
LY6G6E,-0.214941636,0.047581551
UCN,-0.246661773,0.047620224
NPPB,-0.204652614,0.047655146
YAP1,-0.219767364,0.047662855
EXOC5,0.403429727,0.047684282
UBE2E1,0.343883114,0.047684478
,-0.226161455,0.047687932
COMMD9,0.3320165,0.047741745
TVP23C-CDRT4///TVP23C///TVP23B,0.38819475,0.047777804
MBIP,0.414056841,0.047817316
TTK,-0.213919977,0.047842001
RHBDF1,-0.219502977,0.047846312
NIPAL4,-0.181073795,0.047849579
CPOX,-0.247254136,0.04785885
,-0.31273775,0.047861238
IL9,-0.1947065,0.047861787
AADACL3,-0.222501841,0.047883095
RBM14-RBM4///RBM4,0.205960114,0.047895085
ZCCHC17,0.241064841,0.047897243
NKX2-2,-0.207417386,0.047929124
FAM89A,-0.186269227,0.047929242
MYADML2,-0.202806864,0.047961966
NUPR2,-0.227609523,0.047973335
DCLK2,-0.229547068,0.047996968
,-0.183918682,0.04800482
DKKL1,-0.203381455,0.048012327
TCEB3CL2///TCEB3CL///TCEB3C///TCEB3B,-0.277163045,0.04803013
ABCB11,-0.241939341,0.048031046
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,-0.181063318,0.04803612
RXFP3,-0.213672023,0.048036668
HSD3B7,-0.232365068,0.048061862
KCNK10,-0.22562125,0.048063617
PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9,-0.183579773,0.048073059
PRDM4,0.222123318,0.048100257
UTP4,0.369208091,0.048103267
ATXN10,0.455202045,0.048174791
,-0.465692818,0.048194579
LOC643406,-0.205655591,0.048207962
,-0.246223568,0.04821827
,-0.327339114,0.048235659
RND3,-0.210214727,0.048244613
DARS,0.417141523,0.048262297
NEXN,-0.402425182,0.048284881
SH3KBP1,0.248048409,0.048321061
NRG3,-0.233441841,0.048355834
,-0.196746523,0.048361028
,-0.22515975,0.048386468
APOL4,-0.244721477,0.04840407
CUL5,0.396217455,0.048404668
ABR,0.212145409,0.048405789
GABRA5,-0.180689636,0.048442101
ARL2-SNX15///ARL2,0.352985818,0.048445314
FTL,-0.132539773,0.048486294
ATP4B,-0.201478841,0.04849929
MTHFD1L,-0.161298659,0.048502592
NOTCH3,-0.245932273,0.048503532
LOC255308,0.494912523,0.048541073
HIST1H1C,0.370182227,0.048555932
PRR7,-0.226907659,0.048571748
,-0.301967705,0.048572504
DEFB110,-0.194479295,0.048577205
MAOB,-0.469501523,0.048583559
KCNK15,-0.217726182,0.048601279
VPS13C,0.41774925,0.048618364
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1,-0.242028955,0.048629278
CAB39L,0.356035364,0.048637055
,-0.201927182,0.048637267
