Gene.symbol,logFC,P.Value
,-0.696245976,1.57955765212717e-05
,-0.432815619,1.58051842096175e-05
PPP2R1A,0.302773286,1.58244924038835e-05
,-0.284072393,1.58499742785207e-05
MIR494,-0.259870143,1.62550918198262e-05
,-0.362427107,1.6428271875429e-05
LFNG,0.379420036,1.65409899282862e-05
CRELD1,0.234242524,1.66198162134073e-05
PEX10,0.240882,1.67513868381026e-05
ARF6,0.336802298,1.70345613701261e-05
ATL3,0.408736083,1.70698601425804e-05
,-0.784025571,1.71205896255382e-05
,-0.261220262,1.74962383384161e-05
UBE2Z,0.412077798,1.7496254364481e-05
DENND4B,0.270490536,1.75342424337946e-05
PEX19,0.276649619,1.76548815568433e-05
,-0.398712976,1.76723493875112e-05
,-0.346877381,1.77541971071296e-05
UCK1,0.256891571,1.78956911567744e-05
MTG2,0.306409,1.81109026303008e-05
B3GAT2,-0.239038738,1.81193593679684e-05
MBD1,0.19424719,1.82330856992239e-05
APBB3,0.363480345,1.82733505946638e-05
,-0.338496,1.85168299996694e-05
,-0.358972595,1.86685434719605e-05
,-0.258431452,1.87740552312359e-05
MFAP3,0.398637167,1.88641613826213e-05
ENTPD4,0.257301917,1.89667182287555e-05
,-0.433004976,1.9201338613251e-05
PIAS3,0.320212762,1.93955475296515e-05
,-0.302111024,1.95049322915574e-05
,-0.348333452,2.03515163439041e-05
USP21,0.26504875,2.04570323375485e-05
TRABD,0.20107231,2.04752204392654e-05
ISG20L2,0.210625857,2.07951354943682e-05
ZNF672,0.199998298,2.10853354953284e-05
,-0.328962524,2.11424328238731e-05
,-0.234348131,2.12502175532109e-05
ABHD16A,0.305732869,2.14977553080591e-05
GADD45GIP1,-0.242503464,2.16447255963383e-05
PTCRA///SMARCD2,0.259672488,2.17827370602446e-05
HIST2H3D///HIST2H3A///HIST2H3C,-0.406396107,2.18861041995583e-05
,-0.548415357,2.19318881671943e-05
MYO15B,0.457029893,2.21325809566985e-05
SNX12,0.214397274,2.21476200777064e-05
ZNF609,0.350698155,2.25415096314312e-05
SAE1,0.292084702,2.27025636822437e-05
CLN8,0.322682583,2.27115412191512e-05
TRADD,0.255460845,2.27204368196447e-05
GLA,0.362228952,2.29383095526403e-05
CHMP6,0.257236619,2.29718725923487e-05
H2AFX,-0.207865964,2.31075899738793e-05
ASXL2///ASXL2,0.276747726,2.32072185942415e-05
,-0.435527393,2.33060687814809e-05
SHCBP1,-0.270827321,2.38367498617922e-05
,-0.283951214,2.42892299487466e-05
TMED9,0.314107369,2.47989294537179e-05
NOL4L,0.237921583,2.51094147033428e-05
CBX7,0.344852333,2.52500856540846e-05
RNF41,0.214811417,2.54588313689578e-05
,-0.242824262,2.54795794165393e-05
,-0.491932667,2.56545260631253e-05
SLC25A11,0.265869631,2.57255034724098e-05
HEMK1,0.359311214,2.58702550482725e-05
PPM1A,-0.44225094,2.59152600424272e-05
SLITRK3,-0.255506214,2.59610094901071e-05
TMCO6,0.268275036,2.61052863303048e-05
SHPK,0.295947345,2.68127290422136e-05
,-0.602266512,2.69517276632173e-05
,-0.315548464,2.71182451249488e-05
DHDDS,0.351888155,2.7146156180061e-05
TM9SF1,0.248633679,2.7392909500874e-05
RPRD2,0.32492656,2.74498954497549e-05
BCL2L2-PABPN1///PABPN1,0.204654381,2.74639690092012e-05
LTBP3,0.27527381,2.75828323176768e-05
POU2F1,0.290312,2.76110395665797e-05
,-0.350198,2.76921796944089e-05
,-0.303925905,2.77828944133172e-05
TBRG4,0.368651381,2.79842902658882e-05
,-0.471331571,2.85819322787109e-05
,-0.344838988,2.87008421485731e-05
LIX1L,0.266910179,2.88331990103564e-05
,-0.409629321,2.88921933134089e-05
,-0.2939,2.89554858536173e-05
,-0.449910643,2.91231787126761e-05
SYS1-DBNDD2///SYS1,0.229515536,2.93060008236202e-05
EIF3F,0.536211738,2.94119772727084e-05
,-0.293577833,2.98645917476992e-05
PTPN18,0.32772019,2.98648294148019e-05
TNFAIP1,0.218175274,3.00117359725359e-05
COPS6,0.420143298,3.0022483073912e-05
GUSBP11,0.320857083,3.00945762708676e-05
FICD,0.274611452,3.05340738683428e-05
,-0.709111131,3.05368779480118e-05
,-0.586144,3.0611649505686e-05
DBP,0.234686238,3.07459930329124e-05
,-0.226383512,3.0817975097372e-05
,-0.252679702,3.09276390168448e-05
PCDHA4,-0.322838702,3.09581411640854e-05
C11orf68,0.251057298,3.11820353725734e-05
,-0.436831083,3.14075338432446e-05
PLA2G4B///JMJD7///JMJD7-PLA2G4B,0.337105333,3.17547017295218e-05
NDUFV1,0.344175667,3.18227902823479e-05
LRRC59,0.342978714,3.19372420472474e-05
NFKB2,0.363989607,3.20274720025517e-05
,-0.451361845,3.21309233063055e-05
HBQ1,-0.404796464,3.21901725165797e-05
,-0.303129024,3.2240025844183e-05
HIST1H3G,-0.401422476,3.24072894714653e-05
,-0.253378405,3.25539792937227e-05
FAF2,0.262105869,3.29984761206457e-05
,-0.421970607,3.30530065649192e-05
ABHD16A,0.293281095,3.37860857291694e-05
KCNK12,-0.345527179,3.43555279979024e-05
,-0.397721893,3.45095335781728e-05
CA5BP1///CA5BP1,0.46453819,3.45617942827519e-05
NKX6-2,-0.32943275,3.46776824196191e-05
,-0.283435452,3.48231101417855e-05
DCAF12L1,-0.31257475,3.50795166696409e-05
LOC652276,-0.317630024,3.51857200973717e-05
CNOT4,0.244718643,3.54143108012015e-05
PMF1-BGLAP///PMF1,0.243262726,3.54385154516836e-05
PRCP,0.350590952,3.55625686423769e-05
,-0.394575,3.55752733328791e-05
DNAJB1,0.351504524,3.56564978390393e-05
SNX17,0.40048925,3.66622678445093e-05
,-0.38959169,3.67317006276054e-05
MIR320A,-0.252305,3.69037085499159e-05
,0.301857202,3.77100064323759e-05
LYPLA2,0.254001881,3.77216170412238e-05
,-0.473040071,3.78268663529289e-05
,-0.482803536,3.78475326208683e-05
RABL2A///RABL2B,0.321063524,3.83356681192368e-05
ZNF862,0.247574571,3.83604018502359e-05
,-0.271149,3.86209326393482e-05
,-0.492606333,3.87779025617838e-05
EFNA3,0.217580179,3.99981803850834e-05
DGCR6L,-0.245356345,3.99993381244986e-05
TESC,-0.696715369,4.00761302062267e-05
ATXN7,0.292686548,4.01947874232276e-05
,-0.16254381,4.05515867488004e-05
RHBDD2,0.27871869,4.09839631894769e-05
,-0.311157155,4.10570509164398e-05
,-0.351110762,4.12603819465072e-05
,-0.264192381,4.12872821991342e-05
ZNF24,0.286247298,4.14430413137972e-05
TP53BP1,0.269058,4.17606599944936e-05
,-0.274776726,4.17938787517738e-05
FAM192A,0.261079667,4.19209096025771e-05
,-0.456674083,4.23749733627432e-05
,-0.234046286,4.28935209444856e-05
,-0.36588725,4.32100300571388e-05
,-0.37578419,4.35269536391526e-05
,-0.40593506,4.35856629875184e-05
,-0.424152988,4.37487259792031e-05
DCP1A,0.248165048,4.43268507132761e-05
U2AF1L4,0.302375833,4.43289771073902e-05
ATXN7L1,0.344209976,4.44886207221847e-05
LMLN,0.329231274,4.4624247491288e-05
GGT7,0.281534393,4.47427595971161e-05
RANBP3,0.210741595,4.47950232980355e-05
TNFAIP8L2-SCNM1///SCNM1,0.256885607,4.49875285210402e-05
DGCR14,0.246193417,4.50242529809429e-05
,-0.192424881,4.51648199517442e-05
GRM7,-0.236549345,4.54222100793903e-05
,-0.517007333,4.56571687924596e-05
HINFP,0.25764481,4.64849991742343e-05
LDB1,0.205185833,4.65147786598842e-05
,-0.23211356,4.6910190418826e-05
,-0.308652333,4.69900765158272e-05
,-0.308652333,4.69900765158272e-05
,-0.406886143,4.72642166661803e-05
RNF31,0.264853024,4.73894332180151e-05
ARRDC1-AS1,0.35815169,4.76161229390579e-05
,-0.475378845,4.81754794953573e-05
,-0.317594738,4.82352652366366e-05
CLPSL2,-0.274511083,4.8595170362777e-05
,-0.379400857,4.86278558196505e-05
HMGB3P1,-0.181354774,4.91050891436443e-05
MYBBP1A,0.244511821,4.91639117523445e-05
DDX41,0.337282393,4.9191501175313e-05
CYTH4,0.248775119,5.00646392674577e-05
,-0.555420714,5.05347605983454e-05
EIF4A3,0.330031536,5.08021147883422e-05
,-0.394175143,5.08134223909677e-05
MAP3K12,0.263286333,5.13283339312163e-05
,-0.354321536,5.15711397973552e-05
,-0.393569417,5.19160895764086e-05
,-0.230601286,5.33539721394824e-05
,-0.439614952,5.38223785365063e-05
,-0.450955262,5.38433927983961e-05
,-0.245927226,5.51795879802605e-05
GRN,0.387903214,5.58276806303056e-05
MAN1C1,0.282171036,5.69716424862512e-05
,-0.239219321,5.71069207403496e-05
,-0.25355919,5.7778160684317e-05
TRAPPC12,0.228842929,5.81722971712908e-05
,-0.404963405,5.83508753979501e-05
R3HDM2,0.230322333,5.84108265304006e-05
,-0.327036476,5.8520437123524e-05
,-0.274563012,5.91104974838706e-05
MEPCE,0.217660976,5.94334171579279e-05
PHYKPL,0.268428881,5.96128201669688e-05
SMYD5,0.317924012,6.01727111703284e-05
TUSC2,0.233380321,6.01841929595239e-05
FYB,-0.542879869,6.02757945448907e-05
,-0.41894194,6.03522143723778e-05
,-0.243847298,6.07734117732751e-05
NIPSNAP1,0.260044226,6.08116313721514e-05
,-0.440803393,6.08373816436061e-05
EDEM1,0.246082083,6.12418869896332e-05
,-0.37012569,6.14084743654129e-05
,-0.222976417,6.17176622547011e-05
CIRBP,0.288111548,6.19154842339485e-05
LPCAT3,0.380103095,6.27236412529377e-05
,-0.284304298,6.35652261019644e-05
RBM14,0.313237667,6.35896140100042e-05
NFKBID,0.229624655,6.3593247046211e-05
,-0.402521821,6.39499533461739e-05
PLAC4,-0.248498726,6.40519666199502e-05
,-0.396922155,6.44811877587998e-05
TERC,-0.452793286,6.4519003131994e-05
SERF2-C15ORF63///SERF2,-0.269263952,6.48008233389381e-05
,-0.277860476,6.49967395784603e-05
KAT5,0.245044107,6.50040351849391e-05
,-0.259465833,6.51156009387218e-05
CD4,0.63221581,6.58776046776921e-05
STAT5A,0.320087286,6.61979850055012e-05
,-0.294948119,6.61986812511594e-05
PI4KA,0.315237429,6.6480617658086e-05
GNG2,-0.503484976,6.65293714861497e-05
PTCHD4,-0.285021393,6.66273553007517e-05
,-0.27739656,6.73018728073708e-05
HARS,0.377274881,6.88464090762674e-05
POGZ,0.21781606,6.88620994172212e-05
RABL2A///RABL2B,0.331944988,6.89102839709529e-05
,-0.290227226,6.90679551304507e-05
,-0.29090369,6.91681060224156e-05
FOXM1,-0.24219644,6.9277234025219e-05
,-0.4489245,6.96677677183317e-05
MON1B,0.290684726,7.0125623975054e-05
ATXN7L1,0.330683214,7.14077302756577e-05
,-0.421704857,7.14154959607892e-05
ATG13,0.234133131,7.14367684743386e-05
,-0.494849417,7.18271337447514e-05
,0.553554274,7.18738704754043e-05
,-0.190064821,7.19737362407465e-05
C11orf87,-0.252572643,7.19939336892164e-05
,-0.260302905,7.20079377529151e-05
,-0.39043625,7.20895671245736e-05
,-0.275161893,7.21607331463544e-05
,-0.331980357,7.24576925057806e-05
,-0.260881845,7.36323679700033e-05
CFP,0.368427738,7.39483749627323e-05
,-0.313605607,7.40339896414316e-05
TMEM234,0.328229429,7.4061313930517e-05
TMEM258,0.498838417,7.45050001773068e-05
,-0.267282071,7.56765493865038e-05
,-0.222506452,7.6755775981327e-05
,-0.25321744,7.69048003370562e-05
ZXDC,0.270467214,7.70916829266998e-05
XAB2,0.27227994,7.77834876185794e-05
,-0.487235357,7.84057096844048e-05
,-0.36979925,7.84184291576204e-05
,-0.610700214,7.89142547542823e-05
,-0.253054607,7.93520868537056e-05
DCUN1D1,-0.617506524,7.98582628422049e-05
SMAD4,0.172122286,8.01033160863599e-05
,-0.683985762,8.0336727495973e-05
CD151,0.77669831,8.07304838831477e-05
,-0.324145893,8.10618090831868e-05
,-0.321445595,8.11670280459202e-05
PIP4K2C,0.279872214,8.12762613286277e-05
SIGMAR1,0.227911405,8.1392222184628e-05
,-0.490498274,8.21235583841426e-05
ANGPT2,-0.216082238,8.29093900958492e-05
,-0.254416964,8.33069141226376e-05
EIF3F,0.284304167,8.47146966800801e-05
MAVS,0.213443464,8.55065868545824e-05
,-0.318728524,8.59458973678327e-05
SETDB1,0.241451119,8.68977516288228e-05
,-0.26849256,8.82179948798927e-05
CLEC10A,0.369755417,8.82772544811753e-05
,-0.333201643,8.92454779657283e-05
PRKCA,0.664281786,8.99409923365251e-05
CDK10,0.245546464,9.01227971955191e-05
CFAP43,-0.17230669,9.14452022447301e-05
,0.610663881,9.14644139319911e-05
HIST2H3D///HIST2H3A///HIST2H3C,-0.31705225,9.17924914682491e-05
ETV3,0.191581452,9.26370312889895e-05
SMIM7,0.347754774,9.28801099949824e-05
ACRBP,0.261262726,9.32723701446243e-05
,-0.338925643,9.37150335671026e-05
,-0.264392702,9.40794469406005e-05
,0.639038107,9.41477186581969e-05
PPP2R5E,-0.163099167,9.5339115061617e-05
STK36,0.223153988,9.59099539711843e-05
GLRX5,-0.43705,9.59460525893589e-05
,-0.196628119,9.62955251214293e-05
PEPD,0.566242155,9.65288653052957e-05
,-0.507722464,9.75068497388003e-05
PAPPA,-0.195667083,9.76415734724575e-05
CCDC159,0.355713083,9.79570312399112e-05
WASF2,-0.340039929,9.82370973483441e-05
BCS1L,0.30596125,9.83439379708034e-05
CCDC115,0.244947524,9.90056432635547e-05
SUN2,0.308440571,9.91056357524106e-05
PGK1,0.249534524,9.96617315392547e-05
NME6,0.247832845,9.96850849442235e-05
C17orf99,-0.29261081,9.99743465231167e-05
KAT7,0.232833071,0.000100363
,-0.251346226,0.000100645
ZBTB9,0.320398214,0.000101081
DDX53,-0.330876226,0.000101879
,-0.613015167,0.000102258
,-0.541852988,0.000103206
ADH4,-0.228653571,0.000103966
KIF20A,-0.271858,0.00010438
,-0.272866845,0.000104456
ZNF263,0.28805019,0.000104642
,-0.233138536,0.000104969
,-0.42717431,0.00010529
,-0.320130845,0.00010562
,-0.323759131,0.000105985
GABPA,-0.186250345,0.000106505
