Gene.symbol,logFC,P.Value
DEPDC4,-0.077788447,0.395452053
,-0.137979294,0.395505653
NEUROG2,-0.062218194,0.395513665
LCP2,0.045033588,0.395546145
UBE2V2,-0.065859159,0.395556675
CALM2,-0.098653765,0.395565563
WBSCR28,0.071572553,0.395637471
HSD3B1,0.042285782,0.395637558
CYSTM1,0.147896541,0.395661992
ATPAF2,-0.092763729,0.39566763
ZNF461,-0.125618059,0.395886226
CXorf36,0.050406124,0.395929483
,-0.086454024,0.395940547
KCNE2,-0.062119465,0.39595678
PIAS2,-0.161591,0.396061734
WBSCR22,-0.106185947,0.396085443
RIMBP3,-0.101855247,0.39608959
,0.058143994,0.396137784
,0.058143994,0.396137784
HRH4,-0.262610888,0.396152113
HSCB,-0.068701318,0.396197985
LRRC31,0.062610876,0.396228157
,0.060136471,0.396324663
TMEM45A,-0.061176071,0.39633594
PLXNA4,0.048607029,0.39633792
MDM1,0.124578071,0.396347329
INO80B-WBP1///WBP1,-0.053824288,0.396354408
,-0.064808671,0.396422303
,-0.064808671,0.396422303
CDK4,-0.117266618,0.396469792
LRIT3,-0.052025347,0.396476921
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
LOC100134822///SEPT14///LINC00266-1///PCMTD2,0.142264029,0.396491239
ACOX3,-0.055458788,0.396528156
PRSS48,0.055850324,0.39655722
,0.085774806,0.396615524
ABCC3,0.110913512,0.396629502
ADGRL2,0.065220235,0.396648916
CLEC10A,0.107522629,0.396709132
FAM134C,-0.068320918,0.396709745
,-0.120977653,0.39675497
IMPG2,-0.065522729,0.396766979
LYL1,-0.117375729,0.396773761
ATP13A4,0.039722435,0.396816911
AAED1,-0.160470041,0.396818922
,-0.070065753,0.396847502
,-0.065609971,0.396854701
CLEC14A,0.054894406,0.396865161
MIR29A,0.305369388,0.396868619
,-0.088966059,0.396973828
,0.083931535,0.396977462
CEP76,0.066527494,0.397013611
,-0.043823847,0.397026139
CCT4,-0.126173618,0.39702834
,-0.052470571,0.397047658
,0.048305665,0.397051214
,-0.109829941,0.397058705
,-0.052683724,0.397107161
,0.057731618,0.397181157
STK36,-0.070640212,0.397197374
RBM48,0.101390218,0.397237393
,-0.049072376,0.397240695
GPR158,0.063309247,0.397251146
,0.095803118,0.397255772
,0.073479471,0.397295757
UQCC3,-0.053623724,0.397298005
CNIH3,0.060830129,0.3973462
TMEM221,0.062525341,0.397346857
CNTNAP4,0.041841176,0.397355687
,0.054331988,0.397366931
ISOC1,-0.094483206,0.397368177
TRAF5,-0.172668982,0.397411794
HEATR5B,-0.071061759,0.397439168
RFPL4A,0.090230853,0.397505397
PRDM9,0.067449529,0.397581011
,0.059620324,0.397602281
KBTBD7,0.191052982,0.39760375
FGG,-0.046303088,0.397618193
COMMD7,-0.100178765,0.397630446
ZNF735///ZNF733P///ZNF716///ZNF479,-0.035159335,0.397636082
PTPN22,-0.135554812,0.397639447
IMP3,-0.047671541,0.397706614
SLC38A7,-0.069280571,0.397723114
LRRN4,0.062324565,0.397731813
,0.043741888,0.397745502
TATDN1,-0.124763341,0.397753255
PDZRN3,0.059577424,0.397826837
NDUFB10,-0.058622341,0.397848588
LOC100134822///LINC00266-1///PCMTD2,0.129693124,0.397857469
GRIN2A,0.061091841,0.397862009
ZRANB3,-0.087982512,0.397864758
UBE2D4,-0.076520841,0.398056807
TMEM225,0.060590188,0.398174972
COPS7B,-0.085145929,0.398291495
EFCAB2,0.062486424,0.398329831
AQP8,0.061146229,0.398335798
ARNT2,0.055650541,0.398387795
ADGRV1,0.046975447,0.398416088
PLCB2,-0.064580176,0.39843571
LOC285696,0.168119218,0.398458287
CAMK4,0.268667835,0.398475954
,-0.068497147,0.398550627
,-0.085797671,0.398718235
SORBS2,0.051905994,0.398754004
UBE2G2,-0.106514841,0.398787601
SIK3,0.069929953,0.398787685
EXD1,0.048714176,0.398836499
,0.032429076,0.398846012
,0.060928541,0.398853522
LILRP2,0.068795029,0.39887224
ANKRD11,0.049943588,0.398880972
,0.0652771,0.398938668
,0.105325229,0.398943577
ZHX2,0.060199094,0.398944333
RTN1,0.129390418,0.39898669
NDUFC2-KCTD14///KCTD14,0.058918276,0.398989731
C8orf74,0.065259976,0.399077864
RGS7,-0.056622512,0.399107643
SEC23A,0.046168182,0.39912709
,-0.065888718,0.399200576
ZNF252P,-0.144768288,0.399208577
PIN1,-0.080920259,0.399223215
LINC00670,0.063984353,0.39923184
,0.060399076,0.399302272
UTS2R,0.070259453,0.399303685
LYZL4,0.077238712,0.399311612
,0.074697747,0.399335697
DRG1,-0.116854588,0.39934648
SLC12A2,-0.072756253,0.399357048
PNMA1,0.059045071,0.399364656
LINC00336,0.063591324,0.39937149
LYVE1,0.149202841,0.399389101
,-0.061366388,0.399404699
OCLN///LOC647859,-0.373091982,0.39941845
,0.074495312,0.399470912
,-0.105498894,0.399479585
,0.299951612,0.39954177
,0.046680106,0.399596017
PRPSAP1,-0.108091294,0.39959835
SLC5A1,0.058251153,0.399601216
SLC19A3,0.060508006,0.399653714
NCAPD2,0.091510788,0.399676009
FAM109A,0.053877512,0.399710984
DHRS4L1///DHRS4L2///DHRS4,-0.138143706,0.399737549
,-0.0831275,0.399831553
MAGEB6,0.051502141,0.399871401
OLFML3,0.063642441,0.399882
TMEM9,-0.053610635,0.399954148
ECT2,0.117323035,0.399955903
DOCK9,0.1748818,0.399968268
CHMP4B,-0.056761194,0.399993236
SLCO6A1,0.056496329,0.400024565
FYB,0.144368465,0.400082887
MTBP,-0.101369959,0.400163818
RCSD1,0.059843582,0.400204864
B9D1,0.055755718,0.400235486
EMC3,0.120019559,0.400322539
TMC3,-0.055416571,0.400347583
PDZD2,0.045256894,0.400376271
,0.118859524,0.400391966
SPPL2C,0.069555694,0.40040471
CDCA2,-0.067978282,0.40044233
,0.062391876,0.400450106
CHI3L2,-0.124346165,0.400474709
VLDLR-AS1,-0.053769206,0.400556326
CLTCL1,-0.082207988,0.400590466
PLGLA///LPAL2///PLGLB1///PLGLB2///PLG,0.204172218,0.400606631
PLGLA///LPAL2///PLGLB1///PLGLB2///PLG,0.204172218,0.400606631
GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,-0.136091294,0.400619336
BTK,-0.079646376,0.400627152
TCAF2P1///TCAF2,-0.071383988,0.400641421
DHRSX///ZBED1,0.060683482,0.4007567
DHRSX///ZBED1,0.060683482,0.4007567
,-0.201237982,0.400861018
KCP,0.068081929,0.400877331
,-0.053746259,0.400889041
,0.067760153,0.400889154
SPTBN2,-0.062587547,0.400917237
,-0.121853882,0.400939574
,0.052146924,0.400956186
,-0.154202859,0.401041536
SFI1,-0.075701965,0.40105058
RPRM,0.088280506,0.401105268
,-0.074361776,0.401109502
CLDN34,0.057849094,0.40115478
MIR519A2///MIR519A1,0.056423341,0.401231044
GTF2A2,-0.100406629,0.401240123
WDR11,-0.134082971,0.401295141
,-0.037511406,0.401317093
GATC,-0.086404188,0.401327851
PDZK1IP1,0.244619129,0.401365596
TNFRSF18,0.057442635,0.401376966
ZNF251,-0.096938271,0.401399418
MLPH,0.069466018,0.401427814
VSX1,0.051500871,0.401444681
SOX13,-0.047499588,0.401463837
SCN7A,0.048327841,0.401472367
,0.140954088,0.401484321
STRA6,-0.058254535,0.401485609
,-0.055588659,0.401508666
,-0.103510312,0.401549009
,-0.151499276,0.401586786
,0.054119359,0.401587494
,0.038702053,0.401674818
BRK1,-0.081463094,0.401712949
NDUFAF6,-0.082861982,0.401714727
,0.128061712,0.401760676
S100A3,0.084427194,0.401809909
LILRA2,0.111296847,0.401810377
CDSN,0.0740544,0.401827644
CCL5,-0.117021176,0.401849047
DUSP7,-0.125491235,0.401854737
GGPS1,-0.065127341,0.401899509
DCPS,-0.068957194,0.401951415
COL13A1,0.065249024,0.401969032
ENPP4,-0.1103902,0.401983182
AATK-AS1,0.0635181,0.401998654
KCTD17,-0.0476633,0.402022084
CT83,-0.052755018,0.402042617
PPP1R36,0.046222982,0.402085379
,0.163780547,0.402124213
PFN2,0.174691,0.402161587
ZNF10,-0.092815382,0.402228266
EHMT2,-0.080887565,0.402239964
EHMT2,-0.080887565,0.402239964
C11orf54,0.090752065,0.402253236
ZNF425,0.064681971,0.402257859
PGPEP1,-0.046700082,0.402281849
,-0.118951447,0.402320254
RASSF5,0.047405647,0.402327029
MVK,-0.049295559,0.40234459
,0.127435488,0.402401621
,-0.069744041,0.40241421
PSMC5,-0.083025429,0.40246682
WHSC1,-0.070790718,0.402510865
,-0.142163606,0.402536546
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1,0.069264688,0.402538397
APCDD1,-0.083928182,0.402542734
NOS2,0.053701782,0.402582098
NCDN,-0.068523947,0.402706385
FLRT1,0.078906118,0.402786981
PRRC2C,0.055884824,0.402818089
PRAMEF15///PRAMEF20,0.062289824,0.402857704
TDH,0.052509347,0.402893548
NSUN4,-0.124748276,0.402977079
CMTM3,-0.0644416,0.402983595
CRYBB2,-0.045612629,0.403115035
SLC16A1,0.072211941,0.403138235
CRTC2,-0.062760429,0.403159293
,0.051081418,0.403185932
SMG9,-0.101838459,0.403187958
SQRDL,0.093956294,0.403189485
SMCO1,0.059908306,0.403232482
,0.045666424,0.403232815
RAB2B,0.201377682,0.403245882
BRWD1,-0.082008288,0.40327187
TM9SF1,0.065757418,0.40327845
SUOX,-0.073570682,0.403318397
CDK20,0.054598071,0.403353391
,-0.112881818,0.403368745
GGA2,-0.175527906,0.403377056
ARHGAP5-AS1,-0.045407376,0.403403808
C10orf111,-0.053338329,0.403462845
RNF34,0.055852641,0.40349343
ADPRM,-0.1574424,0.403505753
,0.044674024,0.403539441
FAM110A,-0.094250512,0.403637816
SNORD94,-0.150683135,0.403690693
PSMC1,0.052299071,0.403696596
PGM2L1,0.114844941,0.403767969
DAB1,0.048375112,0.403851072
MIR221,0.070330124,0.403869542
N6AMT1,-0.121908571,0.403882929
NEK8,-0.041201918,0.403885775
KRT222,0.032083335,0.403891776
UBR7,0.080984412,0.403925161
ANKRD2,0.069033376,0.403991304
SRD5A2,0.065018253,0.404022297
SPP2,0.054051529,0.404065561
TNFSF13B,0.137969294,0.404093388
DNAJC5G,0.066633112,0.404102051
NHSL1,-0.064009729,0.404108715
NKX6-1,0.066110559,0.404109584
ITGA8,0.060364635,0.404114213
APOL6,0.197394812,0.404163015
,0.059249141,0.404188714
GRIP2,0.071919241,0.404237695
C7orf69,-0.057262688,0.404258467
ATG101,-0.065923171,0.404316134
CD40,-0.112208359,0.40435777
ZNF90,-0.160691047,0.404357804
APOBEC3G,-0.130816547,0.404366245
RPSAP15,-0.087624988,0.404391019
SELE,0.056325606,0.404398446
,0.197448282,0.404427021
STATH,0.043284606,0.404480913
LYPD2,0.061545759,0.404577034
,0.057911129,0.404587935
RNVU1-3,-0.172777518,0.404594318
RNVU1-3,-0.172777518,0.404594318
PTPN7,-0.071946265,0.404653365
DPP6,0.055484159,0.404657998
,0.061820265,0.404658887
,0.106719118,0.40466775
CUX1,0.063950059,0.40475502
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2,-0.0630047,0.404760931
UBXN7-AS1,0.046136553,0.404792168
ARHGAP1,0.076570765,0.404797935
,0.203898835,0.404817227
RNU6ATAC,-0.127616353,0.404835348
XRCC5,0.052450588,0.404853567
,0.063415347,0.404911431
HLA-DQA2///HLA-DQA1,-0.132767965,0.404955247
LOC102723407///IGHV4-31///IGHM///IGHD///IGHA2///LOC102723407///SKAP2///IGHA2///IGHA1///IGH,-0.316373876,0.404963494
SNORA70D,0.054401165,0.405014426
TEAD1,0.051884918,0.405018239
ACADM,-0.178053682,0.405088872
KLHL35,0.056502465,0.405121453
KRTAP3-3,0.043349729,0.405122235
KRTAP3-3,0.043349729,0.405122235
GPR37L1,0.067622365,0.405159888
,-0.053265624,0.405213592
KIF17,0.061846594,0.405256453
OR51S1,0.070344435,0.405383653
RUSC1,-0.0533711,0.405416057
MED31,0.099631612,0.405428227
GRHL1,0.049301241,0.405448268
,-0.064512459,0.405458072
AUP1,-0.093095059,0.405460184
UBE2C,0.073055788,0.405472795
PMM2,-0.129107253,0.405487873
ALDOA,0.064172318,0.405509388
,-0.131268094,0.405511761
ZNF479,0.059526953,0.405570412
,0.054401147,0.405595254
SLC26A3,0.067091088,0.405596692
TTC31,-0.080449047,0.40560775
GGTLC2,-0.075243488,0.40564101
TNK2-AS1,0.058379018,0.405670707
GEMIN4,-0.046835688,0.405698142
ZNF648,0.053863494,0.40576738
ARHGEF10L,-0.062026612,0.405805472
DEFB132,0.050817535,0.405946223
,0.106766053,0.405987463
MSL2,0.052434,0.406007935
HDAC6,-0.056611935,0.406025862
VPS33B,-0.074189624,0.406096466
TIMM17A,-0.115406212,0.406103981
OR2W3///TRIM58,0.248145194,0.406120651
ANKRD20A11P,0.118964447,0.406233896
IGF2-AS,-0.055723271,0.406298841
CXCL13,-0.072693865,0.40630405
,-0.095471741,0.406315172
SNN,0.092067553,0.406391214
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,-0.120881706,0.406499231
FLJ44385,0.071893759,0.406539294
NES,0.080914635,0.406558436
PDCD2,-0.071904624,0.406566762
ELMOD3,-0.064253329,0.406609507
,0.145119459,0.406654454
TST,0.083959941,0.406711451
KLHL30,0.057430518,0.406766641
ILF3-AS1,-0.116796324,0.406770109
RLN1,0.061409688,0.40677742
AK3,-0.098725906,0.406813536
GPAM,-0.098570441,0.406913192
,0.047158394,0.406934662
E2F5,-0.185394612,0.407013214
TPTE2P3,-0.090243082,0.407082563
MIR31HG,0.066078441,0.407122505
AKAP8L,0.058389347,0.407130571
,0.0505911,0.407133964
,0.063009418,0.407139188
GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,-0.137281353,0.407241673
,-0.064462847,0.407249182
DDC,0.050594788,0.407290965
OR6F1,0.058534659,0.407292932
,0.048898653,0.407402044
PKD1,-0.051534488,0.407477742
CPEB1,0.061353459,0.407486213
NT5C1B-RDH14///NT5C1B,0.048967818,0.407502296
MEDAG,0.061853041,0.407518488
OLFM1,0.0673951,0.407564214
EIF5A2,-0.099850576,0.407674681
TRPS1,-0.114382788,0.407719814
PRMT8,0.049203182,0.407749642
,0.084179571,0.407795324
GUK1,0.188231035,0.407813441
,-0.106987006,0.407867874
LRRIQ3,-0.057005571,0.407877407
ZFAND6,0.135502306,0.408010114
LHFP,0.075491276,0.408042611
NPM2,0.080803088,0.40806948
NT5DC1,0.094657576,0.408079935
DNM1P46///DNM1P46,-0.060545476,0.408090822
DGUOK,-0.073215782,0.408122059
CACNG2,0.059724212,0.408125181
,0.057045394,0.408141271
ITPKA,-0.071150812,0.408188707
CATSPER3,0.043801994,0.408190469
GAPDHS,0.053762265,0.408193435
GGCT,-0.055603188,0.40820275
NRXN3,0.068240288,0.408215277
,-0.046699941,0.408227319
ZSCAN26,-0.115567129,0.408266345
HDGFRP3,-0.089319465,0.408275483
TMEM79,-0.047387765,0.40831768
ATP11C,0.083826188,0.408401905
,0.073210582,0.408567956
,0.146053612,0.408605832
GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,-0.134729588,0.408607518
TMSB4Y///TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,-0.040224588,0.408748237
CASP7,-0.095317924,0.408754262
,-0.080247306,0.408838802
TMEM144,-0.206906929,0.40885303
PRDX5,0.140103553,0.408903408
MCM3AP,-0.071522188,0.408933124
RNA45S5///RNA28S5,-0.026971294,0.409024269
C19orf47,-0.067207959,0.409081125
TTC22,-0.088304288,0.409095227
,0.089454171,0.409128494
,-0.047141118,0.409132876
GPR146,0.2544836,0.409154585
,0.155844488,0.409181154
,0.099170124,0.409202272
SORCS1,0.046838888,0.409220525
CARMIL2,-0.0663456,0.409331546
,0.082245947,0.409333125
SEC16A,0.077556618,0.409334791
SENP5,0.071204341,0.409352086
CCDC116,0.050144112,0.409355487
RAB36,0.119121247,0.409364552
SLC9A4,0.068638194,0.409425933
,0.0838211,0.40949766
TLE4,0.084550624,0.409499138
KRTCAP2,-0.1102714,0.409516391
SPI1,0.091014412,0.409533179
CCDC168,0.067613888,0.409645053
ZNF366,0.053621312,0.409645191
MSGN1,0.051500894,0.409681544
ULK3,-0.056927806,0.409732151
SYNGR4,0.090707859,0.409746903
LINC00665,-0.117554012,0.409802863
FAM217B,0.079837282,0.409812132
RNF19B,0.082427824,0.409833859
LPAR6,-0.219482512,0.409836153
CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7,0.055195882,0.409864376
RHBDD1,0.114820259,0.409876739
OTOA,0.052750276,0.409902826
ATP7B,0.083889129,0.410007725
DIS3,0.093720394,0.410016791
UHRF1,-0.046339388,0.41006538
DARS,-0.124108476,0.410119468
TRAP1,-0.100988024,0.410183366
NDUFB11,-0.099143276,0.41026474
,0.129830453,0.410297703
HRH2,0.135619941,0.410301895
AQP12B///AQP12A,0.068733147,0.410316708
BCS1L,-0.096669529,0.410335081
LANCL3,-0.078095441,0.410394787
FAM92A1,-0.051267671,0.410415945
,0.067183376,0.410425009
SFTPD,0.080543518,0.41042631
,-0.148245706,0.410448726
GKN1,-0.044254635,0.410479768
C10orf25,-0.042755794,0.410480332
THOC6,-0.121799365,0.410531552
ERGIC2,0.153350188,0.410536166
SLC47A1,0.070638359,0.410549388
,-0.062456694,0.410573475
,-0.115655882,0.410578989
DCTPP1,-0.082202259,0.410595961
,0.098612565,0.410654595
POLR3B,0.061314306,0.410660625
SPTB,0.173697694,0.410680025
APMAP,0.144585453,0.410751295
,0.064468959,0.410772869
,0.159846476,0.410811761
MSS51,-0.048123547,0.410825759
BSDC1,-0.059667518,0.410983383
,0.091490994,0.411034917
MIR199B,-0.054557776,0.41114505
REEP5,-0.062352471,0.411146045
LETM2,0.122931182,0.411185459
MAB21L3,0.180193424,0.411262316
RELN,0.058916288,0.411289241
C3orf56,0.056407612,0.411353435
C1orf167,0.062794647,0.411357697
ZIC4,0.058861035,0.411386716
SYT16,0.049929371,0.411393897
PKM,-0.107881018,0.411394796
LOC107133515///LRRC37BP1///LRRC37B,-0.061225753,0.411400249
GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,-0.134559471,0.411448462
,-0.153232994,0.411457073
CARD8,0.062820118,0.411487396
SUPT20H,0.076339647,0.411636297
ERI1,0.0963742,0.411640447
SYNM,0.056490947,0.411676429
FAM43A,-0.071483859,0.4117402
RNVU1-17,-0.049101712,0.411783915
APLNR,0.066776788,0.411806834
,-0.080699176,0.411847649
,-0.078455765,0.411850659
KDM1B,0.075379371,0.411878422
SEC31B,-0.095586029,0.411881205
,0.216937359,0.411894078
MSL3P1,-0.083515512,0.411915065
,0.061147159,0.411929336
,0.037731488,0.411951876
UPF3A,-0.069815418,0.411967504
SNORA75,-0.168137735,0.411980155
ANGPTL5,-0.048916341,0.411994154
TAF12,0.064788988,0.412054063
TRERF1,0.082720094,0.412069691
,-0.085828429,0.412099766
CDSN,0.072344429,0.412115813
,0.053797071,0.412121675
SLC4A10,0.132108776,0.412166083
LRCH2,0.049395129,0.412258073
PFKFB2,0.292647641,0.41226412
FGF1,0.060672235,0.412316317
YPEL5,0.073689353,0.412317049
,0.060469159,0.41231743
KANSL1L,0.074006241,0.412318413
TPSG1,0.059314206,0.412321607
LRRC8A,-0.061375012,0.412326392
SHARPIN,0.155887006,0.412378789
MRPL9,-0.146084388,0.412383988
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2,-0.063369847,0.41244776
ZNF558,-0.136282771,0.41248999
,0.044391482,0.412518679
MACC1,-0.072962271,0.412551531
,-0.032905229,0.41262611
C3orf38,-0.110607341,0.412693789
LOC100128310,-0.099059729,0.412697825
MEP1A,0.059826759,0.412726411
STRIP1,0.056783482,0.412751209
,-0.0512253,0.412833746
MOS,0.0774895,0.412834224
,0.157267012,0.412846807
OR2H2,-0.082152412,0.412960166
OR2H2,-0.082152412,0.412960166
,0.052658224,0.413051671
FAU,-0.074968124,0.41308006
IGKC,-0.235321376,0.413081247
LRP3,-0.079526447,0.413084022
,0.055382106,0.413085047
GABRP,0.045193024,0.413166313
TAOK2,-0.046205641,0.413204381
MIR126,0.050712024,0.413221748
,0.148287788,0.413247389
LENEP,0.053810965,0.41324919
GLRA3,0.046541653,0.413285896
C1orf61,0.065189124,0.413291415
CHKB-CPT1B///CPT1B///CHKB,-0.074766594,0.413321597
CCIN,0.070730059,0.4133249
ACAT1,-0.149075118,0.413348115
ADAM3A,-0.042121012,0.413414961
,0.038429471,0.413464254
TMX1,-0.129070065,0.41358041
TMEM201,0.038997159,0.413681346
CDK14,0.158767212,0.41371528
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7,0.057921329,0.41372426
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7,0.057921329,0.41372426
PELO///ITGA1,0.083258082,0.413728792
EXT2,-0.122741247,0.413804278
LRR1,-0.056889541,0.413804397
UGT2B17,0.058050006,0.4138184
FAM153C///FAM153A///FAM153B,-0.110411565,0.413882108
AVIL,0.121829076,0.413902603
TMC5,0.081648382,0.413970022
ZNF665,-0.072184806,0.414065799
,-0.057402635,0.414196142
PDZD11,-0.065515471,0.414209788
,-0.119122835,0.414230256
OSR1,0.084857494,0.414243285
HID1,0.048337424,0.414251848
,0.067085259,0.414265033
PTK2,-0.082197229,0.414268882
STK11IP,-0.047770553,0.414274572
,-0.058575747,0.414300655
,-0.126331276,0.414328953
UBE2E4P///UBE2E3,-0.061239476,0.414332772
,0.0480388,0.414398185
ZFP41,-0.046310206,0.414418339
,0.063617194,0.414430703
,0.073097729,0.414464045
UPB1,-0.059346612,0.414555171
,-0.060337994,0.41458395
,-0.068890371,0.414615864
PAXIP1,-0.066401,0.414647389
MCM7,-0.087268318,0.414666151
,0.110530865,0.4146766
MAN1C1,0.093130971,0.414681077
CYP2E1,0.040269176,0.414706185
,-0.139839306,0.414732038
MROH2A,0.053312312,0.414769898
RPL15,-0.123696824,0.414777739
MAGEC3,0.057948724,0.414895675
SULT2B1,0.062195694,0.414897676
RASA2,0.083220688,0.414913926
YWHAE,0.086052118,0.414939264
RAD51L3-RFFL///RFFL,0.074805741,0.414963869
HEXA-AS1,-0.076470376,0.414977987
MAP7D1,0.059101241,0.414978046
LRP10,0.091428882,0.415016878
,0.069870947,0.41506026
MRPL37,-0.119126782,0.415086471
HAUS7///TREX2,-0.039064329,0.415138321
GTPBP4,-0.091214953,0.415143948
LOC730098///CCL27,-0.052370394,0.415148825
,-0.123602012,0.415181953
LINC00598,-0.056922276,0.415251775
VMP1,0.056388706,0.415273806
RPL13,-0.126882459,0.415284171
,0.043196671,0.415326335
CPNE3,0.071936882,0.415336569
TUBB4A,-0.063637776,0.415368951
MAPK8,0.099259229,0.415434755
RSPH1,-0.043318241,0.41553318
CCDC125,0.112522882,0.415538097
GNAI1,0.058140982,0.415604851
EXTL3,0.132214041,0.415670335
LRIG2,-0.088645435,0.41567472
SC5D,-0.179689129,0.415707419
,0.068431359,0.415741258
COL26A1,0.064562135,0.415752105
LOC105375355///PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///DTX2///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,-0.082361953,0.415783826
LOC284912,-0.056578412,0.415871752
HIST1H2AG,-0.091826029,0.41589678
RCAN2,-0.069617135,0.415938207
AQP6,0.060808694,0.415986508
CARNS1,-0.041077559,0.415994506
ABHD10,-0.144689112,0.416024357
,0.162973994,0.416025278
DNASE2B,0.042714206,0.416039591
C9orf64,0.058690724,0.416047979
,0.061250365,0.416060722
MAGI1,0.053486088,0.41610423
,-0.050074212,0.416130879
SCN8A,-0.068757,0.416181391
PRC1,-0.070075329,0.41620347
AKR1C2,-0.080325229,0.41621542
,-0.076777724,0.416256314
MYL3,0.066233271,0.416284706
FLNC,0.049100818,0.416293622
,0.053015506,0.416296725
VOPP1,0.115515218,0.416298713
RPS6KB2,-0.062837818,0.41631561
GABRA5,0.053949494,0.416391594
,-0.092158159,0.416392743
GNGT1,0.050164729,0.416407434
,0.068023982,0.416419744
,0.068023982,0.416419744
NTF3,-0.046687594,0.416425322
ADAM33,0.059334506,0.416438749
ERICH6,-0.059611371,0.41647342
RAD23B,0.052203212,0.416501052
KIAA1683,0.096416059,0.416507799
PCSK9,0.062944688,0.416513649
,0.060044994,0.416574289
FAM27E5,0.057783929,0.41660633
NDUFS6,-0.037759812,0.416610906
ZFP2,-0.046068453,0.416617916
PQBP1,-0.041753653,0.416644835
LINC00602,0.0693238,0.416656441
SNORD115-2,-0.039517518,0.416725057
,-0.109912871,0.416743076
KLRF1,0.300929271,0.416787173
MT1P3,-0.072199647,0.416789959
DGAT2L6,-0.0490827,0.416793954
,-0.100680529,0.416795748
MEIS2,-0.052293724,0.416822611
,0.044524029,0.41682659
ZNF837,0.047246194,0.416871321
FZD3,-0.086238182,0.416928356
SH3BGRL,-0.046707588,0.416935706
,-0.031070235,0.416940902
FBXO22,-0.113050206,0.41698144
,0.066784012,0.416998022
C1QTNF9B,0.065703735,0.417018722
ZNF623,-0.082786859,0.417034203
ARL6,-0.090795171,0.417096195
,-0.095026824,0.417123418
,0.064788171,0.417150833
,-0.0538236,0.417192157
PTPMT1,-0.066441382,0.417243509
TRPM2,-0.084875847,0.417304554
LCN9,0.055866576,0.417312861
CEACAM8,-0.271316512,0.417361236
LRRC14B,0.050061594,0.417369279
,-0.095788618,0.417390453
,-0.068181118,0.417453318
,-0.094844206,0.417508505
HARS2,0.045657365,0.417525549
ZNF529,-0.146386476,0.417583921
EMID1,0.069115406,0.417610979
LOC100128398,-0.072606212,0.417614328
,0.062613512,0.417667936
TMEM110-MUSTN1///TMEM110,-0.0751069,0.417671133
TCP11L1,-0.121004712,0.417676367
S100A7L2,0.062941482,0.417709095
CSPG4P5///CSPG4P1Y,0.072160665,0.417780869
CSPG4P5///CSPG4P1Y,0.072160665,0.417780869
ADAM17,0.130250124,0.417786813
,0.061205712,0.417855371
SNORD13P3,-0.103657588,0.41785864
C1orf162,-0.072667294,0.417883212
LAMC2,0.061339365,0.417900348
,0.047373229,0.417931364
MYH9,0.121331794,0.417949105
,0.180205106,0.41798203
NRAS,-0.083223594,0.418018322
,0.051891288,0.418080618
,0.056839665,0.418085826
ADPRHL1,-0.040528547,0.418105189
KHDRBS1,0.063776159,0.418125153
ALG9,-0.117243876,0.418145246
SNORD75,-0.157257059,0.418151964
MIRLET7D,-0.070011165,0.41816855
,0.070541824,0.418168691
PPOX,-0.054057547,0.418194591
SEPHS2,0.048980053,0.418202398
