Gene.symbol,logFC,P.Value
HEATR3,0.162889164,0.057022948
LGR5,-0.159903909,0.057029951
GRIP2,-0.227372345,0.057050323
LRP10,-0.233878364,0.05705802
FER,0.436692564,0.057072706
,-0.3098134,0.057079566
PCDHA5,-0.228363345,0.057083261
,-0.216217327,0.057132696
FOXD3,-0.211596545,0.057135398
XYLB,0.234216727,0.057137684
PAQR5,-0.165301818,0.057163658
USHBP1,-0.192073109,0.057170499
MIR185,-0.227530036,0.057177162
XAGE2,-0.193277691,0.057181347
XAGE2,-0.193277691,0.057181347
ZMPSTE24,-0.351169818,0.057187341
SH3BP5L,-0.278435982,0.057346353
,0.329156182,0.057360354
NUDT10,-0.257359073,0.057366575
OR2L13,-0.273486727,0.057384356
SLC35D3,-0.223825673,0.057396636
MFSD3,0.143288255,0.05741428
ABCB10,-0.270005236,0.057418819
LCE5A,-0.195045945,0.05746663
IGSF8,0.137438018,0.057475273
SMG1P3///SMG1P1///SMG1P5///SMG1,0.160452727,0.057515746
FOXA1,-0.224833291,0.05753079
MIR219A1,-0.256471109,0.057537418
U2SURP,0.365578564,0.057549627
,-0.232816127,0.057553252
MAP4K5,-0.4259842,0.057657256
PIN1,0.179450945,0.057674334
,-0.222876455,0.057674461
,-0.222876455,0.057674461
,-0.222876455,0.057674461
COG4,0.206385473,0.057693041
,-0.235201491,0.057708555
KRBOX4,0.331531182,0.057716651
MIR199B,-0.200151564,0.057725356
ASL,-0.180738382,0.057733489
IL1RL1,-0.431067,0.057758019
OR7A5,-0.182594491,0.057761526
CEACAM7,-0.202582309,0.057797763
KNCN,-0.197813655,0.057798858
,-0.225914091,0.057799014
DIO2,-0.241881455,0.057815994
,-0.209673164,0.057901207
KLHL42,0.141456964,0.057956616
PPARGC1A,-0.243075218,0.057975011
ZNF44,0.282856055,0.057979824
NEK5,-0.137963927,0.05802567
MCEMP1,-0.291889945,0.058033984
OCEL1,0.192224327,0.058037662
NAV1,0.195727855,0.058041048
ZNRF4,-0.224106073,0.058050952
,-0.127028509,0.05805832
LOC100287869,-0.177684655,0.058082881
MOG,-0.195822291,0.058089128
RAB6A,-0.224395909,0.058104642
ITGB4,-0.2111568,0.058109186
,-0.214198364,0.058138885
,-0.203349273,0.058157608
,0.305011727,0.058178756
MRPL42,0.465127273,0.058179865
,-0.357541182,0.058202029
,-0.161473109,0.058216935
,-0.241243345,0.058228236
LY6G6D,-0.182784182,0.058241927
,-0.361709036,0.058314641
,-0.229313855,0.058331005
HMMR,-0.217727891,0.058339624
LIMS2,-0.176707836,0.058353864
KCNJ1,-0.164561891,0.058369065
TCP10L,-0.1660208,0.058385597
BTBD3,-0.221430945,0.058394443
SPRN,-0.206698164,0.058440917
GSTA3,-0.203634345,0.058454094
SP140L,0.305570673,0.058473878
NIPA2,0.1641274,0.058474296
PCYOX1L,0.181341636,0.058497218
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1,-0.210691655,0.058503251
RAX2,-0.183825309,0.058507355
GJA9-MYCBP///GJA9,-0.168888764,0.058513483
LIPH,-0.651607255,0.058535734
SLC30A3,-0.194279164,0.058547375
OGFOD3,0.126695382,0.058581112
VRK1,-0.610606091,0.058589245
,-0.263950527,0.058596474
,-0.200026291,0.058600028
ZNF717,0.3412306,0.058625297
ADCY4,-0.2297266,0.058640354
SHB,-0.190656945,0.058681295
ARSF,-0.158840309,0.058683363
DNAJC4,-0.209577727,0.058711272
GON4L,0.169476418,0.05872467
,-0.136134618,0.058730339
MGST3///MGST3,0.479742855,0.058740021
MED10,0.417203418,0.05876061
SGCB,0.214614564,0.058764734
SUCLA2,0.433728218,0.058765448
HSPB9,-0.183204855,0.058771752
CAMK2A,-0.175268545,0.058783891
ABCD4///ABCD4,0.125590309,0.058811187
,-0.277157909,0.058835511
,-0.277157909,0.058835511
PIGQ,-0.308259855,0.058883315
SHOX2,-0.227143891,0.058897442
LRRN4,-0.172788127,0.058913622
CACNA1E,-0.252393545,0.05892169
RBFOX1,-0.198634545,0.058931953
,-0.209722764,0.058932394
TWIST1,-0.216644818,0.058940063
,-0.188565255,0.058941219
,-0.238867836,0.058957284
IPO8,0.340854945,0.058962322
TNFSF14,-0.242652309,0.05896461
FBXL22,-0.272232636,0.058988421
WFDC9,-0.169844945,0.05898985
KLK9,-0.2094376,0.058990441
LLGL2,0.188676291,0.05901196
ADAM29,-0.163357545,0.059021859
,-0.337692509,0.059024058
MCRIP2,-0.179269927,0.059031177
FAM183BP,-0.335782127,0.059032593
ZNF862,0.187176964,0.059062191
CEP128,0.228524673,0.059082061
,-0.238472418,0.059083125
,-0.277682473,0.05911958
SPDYE7P,0.231235764,0.059123076
,-0.349891673,0.059127163
CD19,-0.293946982,0.0591411
,-0.214868691,0.059144358
PSG10P///PSG8///PSG11///PSG9///PSG7///PSG6///PSG5///PSG4///PSG3///PSG2///PSG1,-0.183001873,0.059145921
,0.334323836,0.059153919
AQP10,-0.514224182,0.05915626
SFTPA2///SFTPA1///SFTPA2///SFTPA1,-0.175386164,0.059201314
SFTPA2///SFTPA1///SFTPA2///SFTPA1,-0.175386164,0.059201314
SSTR5-AS1,-0.272718618,0.059215493
APOM,-0.141249364,0.059239532
APOM,-0.141249364,0.059239532
APOM,-0.141249364,0.059239532
MTCL1,-0.163882073,0.059269162
BATF,0.183947964,0.059273602
MIR142,0.246116909,0.059305578
GRIN2C,-0.184404836,0.05931438
DESI1,-0.239151091,0.059324908
CITED4,-0.172523036,0.059332383
,0.172659218,0.059339794
WDSUB1,0.239519945,0.059344662
LOC100129860///LOC401589,-0.188828891,0.059347152
LOC100129860///LOC401589,-0.188828891,0.059347152
ZNF345,0.3914896,0.059355084
MATR3,0.357080436,0.059365064
PAEP,-0.225977836,0.059378559
SGCG,-0.205859218,0.059382114
DEGS1,0.189177109,0.059403271
IQCA1,-0.176517745,0.059427801
AVP,-0.182636582,0.059448255
HOXC12,-0.184952927,0.05945214
,-0.226593036,0.059464481
,-0.213257855,0.059471947
FAM127A,0.256262545,0.059500132
PAK5,-0.165165236,0.059547831
KYAT3,0.3165618,0.059559275
SASH3,0.191446545,0.059568405
PPIC,-0.193981964,0.059577582
GPRC6A,-0.202657073,0.059581468
CIZ1,-0.263717691,0.059583053
C8orf48,-0.175128873,0.059600456
RPS3A,0.749157091,0.059655798
,-0.169832291,0.059657623
TMEM256-PLSCR3///TMEM256///TNK1,0.392329164,0.059683093
GAPT,-0.373086436,0.05969643
TOP3B,0.250894873,0.059705056
RAN,0.290652891,0.059718167
,0.282889709,0.059722077
SRSF10,0.330297418,0.059740294
C1orf21,0.434876673,0.059749575
SPATC1L,-0.182067909,0.059750444
SOWAHA,-0.189217218,0.05977415
BEST4,-0.2223572,0.059807435
SNORA29,0.302628927,0.059808216
C19orf66,0.285757345,0.059814154
DCLRE1C,0.242654727,0.059827198
MYL2,-0.193573727,0.059883527
,-0.456662909,0.059891027
,-0.196648873,0.05990023
PI4KAP1///PI4KAP2///PI4KA,0.217801345,0.059901426
COLCA1,-0.215019345,0.05990389
,-0.175730364,0.059907109
OR2M7///OR2M2///OR2M1P///OR2M3///OR2M5,-0.182345127,0.059942946
,-0.211207873,0.059949286
C11orf65,-0.195409182,0.0599553
,-0.158712964,0.059963632
,-0.156543927,0.059964665
FOXD1,-0.200197727,0.059993844
,0.206292545,0.060000133
C19orf54,0.2112836,0.060009748
BET1,0.365351909,0.060024018
,-0.198850418,0.060030425
,-0.268032982,0.060060591
C19orf47,0.157390836,0.060084682
ALDH1L2,-0.1902414,0.060089811
CFAP73,-0.203447891,0.060096554
BCL7B,0.2261088,0.060105671
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,-0.161725927,0.060144186
,-0.235746964,0.060151156
,-0.319938727,0.060168585
ZNF879,0.2259852,0.060172894
,-0.248454418,0.060204907
SLC2A13,0.170952345,0.060212153
,-0.138271327,0.060221023
NEUROD2,-0.169527273,0.060305203
SPEF1,-0.209149,0.060326016
RIMKLA,-0.246584527,0.060353256
NDUFA4L2,-0.203362236,0.060368394
SRRM3,-0.182921818,0.060398347
TMEM179B,0.189294727,0.060403408
LOC389199,-0.214372,0.060421502
SNRPD1,0.379803527,0.060507897
RALGAPA2,-0.395411564,0.060525757
ASB6,0.162132255,0.060543071
MUC12,-0.3041514,0.060573917
ZNF775,-0.205029436,0.060581476
,-0.230729764,0.060586496
MIR1-1HG,-0.242472491,0.060591712
IFITM3,0.523028727,0.060612602
RPS25,0.549794473,0.060619755
GJB7,-0.192155182,0.060676798
LOC642846///DDX12P///DDX11,0.267931527,0.060713595
,-0.174074036,0.060721141
,-0.337030127,0.06074874
GFI1B,-0.401855836,0.060761459
OR4M2,0.2232756,0.060772879
ALDOB,-0.151380909,0.060785647
SDHC,0.299319291,0.06079247
,-0.221657073,0.06079374
SLC15A2,-0.349933073,0.060800616
NR5A2,-0.187363164,0.060806015
,-0.193688345,0.060806535
LY6G5B,0.256448709,0.060810684
SHE,-0.201891109,0.060816152
OR4S2,-0.198346036,0.060822048
,-0.122556273,0.060851566
GIPC3,-0.276759582,0.060855365
ZNF710,0.192402691,0.060875148
IL3,-0.175983236,0.060890583
,-0.2203908,0.060923902
EIF4EBP1,0.233981564,0.060929282
HOXA11,-0.150826382,0.060940985
HEATR9,0.317885691,0.060948566
CDV3,0.145402727,0.060949467
ZNF423,-0.158867745,0.060960904
CALB1,-0.185828727,0.060986163
RPL10,0.561763764,0.061043463
,-0.310429873,0.061061576
NUPR1,-0.232127345,0.061066458
FEZF1,-0.276919636,0.061081352
,-0.316465382,0.061108382
SLC4A1,-0.597263455,0.061110607
PCDHA11,-0.231771727,0.061129618
FBXO8,0.2695374,0.061142379
HSPA12A,-0.217687545,0.061149104
,-0.187559873,0.061158601
PLA2R1,-0.167646491,0.061170813
G2E3,0.332442764,0.061173463
SUGCT,-0.208748382,0.061179032
DDX60L,-0.342866909,0.06121495
,-0.306381182,0.061222757
NXF1,0.207035455,0.06124819
GABRE,-0.215865491,0.061275516
NDUFA4,0.497746073,0.061281604
CLDN17,-0.191911745,0.061292495
DUSP8,-0.172336764,0.061309788
TEP1,0.201386109,0.061310339
,-0.216285618,0.061316721
LRRIQ3,-0.171199091,0.061324676
GPR68,0.1616776,0.061333605
,-0.155073455,0.061338403
LMNTD2,-0.189118709,0.061375454
ADAMTS7,-0.192359164,0.061381799
ZNF438///ZNF438,-0.328794182,0.061382389
SCYL2,-0.176457545,0.061385435
LOC101060524///DRD5P2///DRD5,-0.162953036,0.061393411
RAD17,0.337235909,0.06139438
TG,-0.280115764,0.061416845
PRAME,-0.187434055,0.061426283
,-0.253242109,0.061427501
,-0.208081873,0.061430975
UBE2L3,0.259584,0.061440735
RHBDL3,-0.217879873,0.061461806
OSM,-0.289139709,0.061509406
,-0.174631491,0.061514015
,-0.177911,0.061523606
LOC440446,-0.189878618,0.06153436
LTK,-0.195138455,0.061551114
PSMD10,0.417488109,0.061551354
,-0.173349782,0.061632613
MAP3K1,0.174825818,0.061646145
CD276,-0.212104455,0.061670266
,-0.252301673,0.061672096
IREB2,0.265464036,0.061728619
TANC2,-0.524134855,0.06173244
DRC1,-0.172997473,0.061743331
STARD7-AS1,0.214229036,0.06174534
OR6C68,0.143304055,0.061750936
,-0.351223964,0.06179004
NTN1,-0.195883582,0.06182038
LKAAEAR1,-0.264327818,0.061844349
HIST1H2AK,-0.279016909,0.061847895
PYGL,-0.402569273,0.061889527
GREB1,-0.195011945,0.061906718
,-0.275514836,0.061909096
MICA,0.288623909,0.061910544
GOLGA6L6///GOLGA6L22///GOLGA6L1,-0.202313273,0.061919696
SNORD76///GAS5,0.628586491,0.061937452
GOLGA6L2,-0.141205618,0.061944583
MIR17HG,0.450005964,0.06196398
DUSP18,-0.280280273,0.06199071
,-0.152390909,0.062016298
FBXO45,0.325945727,0.062028806
DUSP15,-0.219861364,0.062034007
NUDT8,-0.209939655,0.062035458
CSGALNACT1,0.532122673,0.062040073
PCDHA1,-0.228955782,0.0620646
,-0.201046109,0.062091164
,-0.220467273,0.062094001
SNORD37,0.213441382,0.06213878
KNL1,-0.472410109,0.062154111
,-0.582755,0.062165193
OR2A9P///OR2A20P,0.2736924,0.062183086
GOLGA6L6///GOLGA6L22///GOLGA6L1,-0.197083364,0.06219218
PERM1,-0.189913836,0.062199792
,-0.256378455,0.062206605
SCGB1D2,-0.177385564,0.062226736
,-0.228508673,0.062254449
ZNF771,-0.228026364,0.062294651
CDK7,0.270777182,0.062327704
CDK7,0.270777182,0.062327704
CACNG1,-0.220130255,0.062361357
CRYM,-0.163148818,0.062374134
,-0.135443782,0.062426137
OR10H4,-0.194121691,0.062427884
SEC1P,-0.231072691,0.062433291
HMX1,-0.194165636,0.062437162
EFHC2,-0.438208382,0.06243923
SLC35G1,0.171596964,0.062459081
SH2D7,-0.222314527,0.062487726
TRAF3IP1,0.160836418,0.062533014
,-0.235659218,0.06254603
TTK,-0.182988527,0.062569822
TXNDC8,-0.1726784,0.062603902
SETDB1,0.167038945,0.062614021
ALOX5AP,-0.250551091,0.062620288
C9orf40,-0.2132886,0.062621072
,-0.2054606,0.062634682
LINC00467,0.172692927,0.062650253
KSR1,0.281652873,0.062669583
SYDE1,-0.205186873,0.062714642
TLR4,-0.240453818,0.062719337
SEMA6B,-0.158235273,0.062731446
ILK,-0.271714455,0.0627419
LOC102724507///LOC100509620///AQP7P1///AQP7,-0.172551418,0.062807137
DNAH9,-0.172136618,0.062810094
LOC100505501,-0.129696091,0.06284928
VWC2L,-0.226627073,0.062879637
BAGE2///BAGE3///BAGE5,-0.1820054,0.062978647
SLC28A1,-0.163380273,0.062992139
HEPACAM,-0.175675891,0.063019831
SAMD11,-0.215932691,0.063024576
,-0.218210036,0.063025454
SNORA3B,0.297375109,0.063041347
PLK1,-0.173109909,0.063044769
CCNB1,-0.152032236,0.063112941
,-0.354672018,0.063129784
PRMT8,-0.142792782,0.063136609
ZNRD1,0.237258673,0.063164118
SNORD116-22,0.538952618,0.063173095
FOXE1,-0.250729855,0.063176782
,-0.213286727,0.063195516
COL17A1,-0.179341782,0.063199243
RRAGD,-0.361207818,0.063201558
ADAM23,0.233004855,0.063220302
,-0.151326018,0.063232678
,-0.234082218,0.063238851
,0.233671473,0.063240543
OR2AG1,-0.142123236,0.063280259
CYP11A1,-0.207208673,0.06329926
WDR86,-0.181176182,0.063300566
,-0.145703691,0.06333022
,-0.177147,0.06334679
COL1A2///COL1A2,-0.169864473,0.063372888
RPS14,0.315583455,0.063373453
ATXN7,0.162374182,0.063394608
MIR200B,-0.1588424,0.063402017
ELANE,-0.444357891,0.063409451
,-0.270075527,0.063415917
SHISA2,-0.1962702,0.063442422
PCDHB6,-0.188628109,0.063458059
TEKT4,-0.194067945,0.063466306
,-0.159920236,0.063475153
,-0.193384927,0.063476205
NOS1,-0.172828564,0.063498885
,-0.153523345,0.063538022
AADACL2,-0.183024855,0.063605345
FGD2,0.288124036,0.063643583
,0.1395184,0.063666063
TDGF1,-0.300562655,0.063679957
TNRC18///TNRC18,-0.243661218,0.063718717
TERF1,0.328932018,0.06375334
EEA1,0.399553618,0.063754541
,-0.151644491,0.063770034
RPL24,0.630709964,0.063784294
ATP6V1G2-DDX39B///DDX39B,0.237678,0.063791733
ANP32B,-0.387839782,0.063811664
ZNF649,0.252888964,0.063872873
,-0.177231818,0.063875075
EEF1E1-BLOC1S5///EEF1E1,0.382054945,0.063875969
FMN1,-0.490229109,0.063879064
DEFB109P1B///DEFB109P1,-0.271921964,0.063905003
PPP1R14C,-0.165478764,0.063910384
DCK,-0.276869073,0.063946123
AMOTL2,-0.186891273,0.063993813
PNCK,-0.207299655,0.064057261
RAD50,0.452149927,0.064088749
SPATA6,-0.529792582,0.064114798
DGKD,-0.337601873,0.064132656
FOXE3,-0.254241855,0.064143708
KCNG2,-0.166628109,0.064152904
SNORA74A,0.226779327,0.064162193
DRC3,-0.202283073,0.064166285
,-0.215599273,0.064170125
,-0.167456836,0.064178743
MTSS1,0.351558709,0.064197455
,-0.187177055,0.064208491
CCDC166,-0.257325891,0.064296034
IFFO1,0.1781184,0.064299014
MAP1A,-0.289657545,0.064306329
CACNG7,-0.205751382,0.064326932
SNORD116-12,0.258072836,0.064375996
,-0.255945273,0.064380445
CLC,0.693999909,0.064475661
SLC4A8,0.268881182,0.064487136
OR7E19P,-0.1733246,0.064491938
NACA,0.297968182,0.064517493
AP3D1,0.198034273,0.064524217
RAB13,-0.222704273,0.064534155
LSM2,0.208502436,0.064547761
LSM2,0.208502436,0.064547761
LSM2,0.208502436,0.064547761
SLC4A5,0.219022036,0.064549974
TNFRSF12A,-0.1647064,0.064570264
,0.156118,0.064575095
ABHD10,0.397794309,0.064578597
,-0.187742927,0.064581471
CCDC22,0.137220909,0.064618139
FGF1,-0.150630255,0.064634276
RLN3,-0.233282273,0.064672684
,-0.287259327,0.064676396
,-0.244548691,0.064692509
ADGRF2,-0.225154745,0.064732261
PKD1L2,-0.154213836,0.064755808
CHCHD4,0.161156745,0.064770568
DPM3,0.143982036,0.064814556
PRR23B,-0.186857036,0.064832885
LRCH2,-0.139564236,0.064837921
LRRC28,-0.270048564,0.064853502
SRSF3,0.284092745,0.064856582
STAR,-0.180292636,0.064898878
CD1B,-0.207263582,0.064902921
C1QTNF6,-0.166497836,0.064912893
ZNF252P-AS1,-0.162108927,0.064916312
SDK2,-0.200354036,0.064918237
KCNV2,-0.168662545,0.064939295
KIAA1210,-0.170686055,0.064951457
LACTB,0.339684382,0.064970186
H2AFY2,0.162087182,0.064982091
BTN3A1,0.318743455,0.06500389
DEFB112,-0.139203909,0.065005506
GIMAP2,0.394770873,0.065020201
LOC284241,-0.297741564,0.065031775
TCERG1L,-0.212868327,0.065037094
MIR301A,0.3646818,0.065037205
POU3F1,-0.266416309,0.065072658
TNPO2,0.178215382,0.065096201
MMADHC,-0.282229527,0.065111428
PER3,0.227210509,0.065140414
MRGPRX3,-0.243693236,0.065173037
NTNG2,-0.327610691,0.06520415
SOX17,-0.195276364,0.065206577
PARP14,0.453734564,0.06521472
,-0.294735636,0.065247075
,-0.2847128,0.065253211
,-0.154604855,0.065274632
LOXL1,-0.140939473,0.065288376
AHCYL1,0.217555055,0.065319607
CNTN3,-0.178265055,0.065320143
,-0.324989655,0.065332889
TPM4,-0.265667909,0.065356378
TNFSF13B,0.327731945,0.065373762
NDUFA12,0.292006782,0.065385103
MATN1,-0.215283636,0.065395835
RABGAP1L,0.222331491,0.065396932
C1orf27,0.355220655,0.065397344
PROZ,-0.196378145,0.065413244
PAPD5,0.232668673,0.065428138
ZNF232,0.271527455,0.065443703
LZTR1,0.189855764,0.065483853
LPAR6,0.564875491,0.065515144
,-0.200249309,0.065517638
,-0.318304127,0.065526609
FKBP8,-0.467159455,0.065540441
CHN1,0.271460255,0.065608323
FOXF2,-0.218183564,0.065612798
IL1R2,-0.776567455,0.065632513
MTCH1,0.193525582,0.065659327
,-0.248135055,0.065674063
S100A2,-0.157252564,0.065679296
VSTM2A,-0.159911345,0.065700597
VSTM4,-0.177807018,0.06570821
LOC100131510,0.269076709,0.065731305
AFDN-AS1///AFDN-AS1,-0.1848266,0.065736377
,-0.317763655,0.065742177
C12orf49,0.218233964,0.065758676
BLK,-0.348704818,0.065766381
RIDA,-0.342990709,0.065778581
ACSL4,-0.297106691,0.065779221
FLRT1,-0.234159236,0.065784393
IST1,0.171625818,0.065808183
SETD3,0.236058982,0.065829448
GPHB5,-0.131661709,0.065864188
HLA-J///HLA-H///HLA-A///HLA-A,0.111445818,0.065868
PFN2,0.323083636,0.065906441
IL11,-0.216964036,0.065910221
CENPU,-0.250190782,0.065920331
GCNT3,-0.211762527,0.065929935
CNRIP1,-0.172032582,0.065937511
APITD1-CORT///APITD1///CORT,-0.155606636,0.065939199
OR2A42///OR2A1///OR2A14,-0.148996309,0.065950521
FLJ32154,-0.212164073,0.065973732
,-0.319113655,0.06597485
,0.329158909,0.065984788
PRSS30P,-0.1628846,0.065998842
FLVCR2,0.346746764,0.066003637
,-0.275631091,0.06601032
CDH11,-0.182288273,0.066014897
CELP,-0.277543091,0.066021469
,0.222191036,0.06604929
SIM1,-0.187002545,0.066070198
KLHL32,0.150313145,0.066078133
PRR25,-0.219499618,0.0661217
LCN15,-0.184983891,0.066144136
GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1,-0.211627691,0.066161717
LOC105377021,-0.215644582,0.066164656
,-0.1565832,0.066170618
LOC102725072///POM121L10P///POM121L8P///POM121L9P///POM121L1P,-0.158610709,0.066174638
CASKIN1,-0.187026091,0.066190467
CDHR3,0.165134764,0.066204804
LOC100505549,0.180698345,0.066217509
HSPG2,-0.159958345,0.066242243
SPDL1,0.397035436,0.066251375
SLC9A3R1,0.198337636,0.066257603
FAM163A,-0.183787182,0.066276572
,-0.204862945,0.066284847
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,-0.211994309,0.066306399
GRB7,-0.175808091,0.066323215
WDR59,0.168053109,0.066344644
OR52D1,-0.175664927,0.066348484
KCNG1,-0.175081855,0.066354626
DNASE2,-0.285858473,0.066368622
,-0.174097909,0.06638054
PMS2P3,0.172806418,0.066399801
GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP,0.155822455,0.066401204
NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3///NPIPB5///NPIPB4///NPIPB3,0.201576,0.066407778
FPGS,0.132932673,0.066505812
FEM1A,-0.204682455,0.066505962
,-0.208216764,0.066529803
MIR135A1,-0.209833655,0.066546654
NEDD9,-0.321555455,0.066568368
,-0.184195164,0.066582635
TCL1A,-0.975007418,0.066599818
CEP290,0.317371382,0.066612072
IKBIP,-0.429872018,0.066639461
,-0.166114836,0.066650153
FTL,-0.112195273,0.066654682
MICA,0.265527764,0.066671315
PDE6G,-0.176280382,0.066690725
,-0.183798273,0.066717549
CCSER1,-0.328874218,0.066735596
ISL1,-0.170300345,0.066739837
HOXC9,-0.181719618,0.066768356
MPZL2,0.3309346,0.066792954
LINC00483,-0.208035509,0.066815985
NOXA1,-0.176557673,0.066829355
ARHGAP11A,0.190969727,0.066831076
PTGDR,0.524689836,0.066843874
YY1AP1,-0.272564,0.066846552
,-0.280273364,0.066875805
SLC22A10,-0.131977236,0.066888827
TNFAIP1,0.15458,0.066910841
CADM3,-0.173748836,0.066931607
HM13,0.191332873,0.066933455
,-0.158600818,0.066975931
ADGRD1,0.242074873,0.066987303
PUM3,0.345928709,0.067002254
TNS1,-0.479832836,0.067005929
PCDHA2,-0.191605927,0.067012062
PRKAG2,0.208530691,0.067012202
,-0.206317273,0.067025785
ARHGAP17,0.252163091,0.067033568
ST8SIA2,-0.216816418,0.067070116
C1QTNF4,-0.205217273,0.067104303
USP47,0.278921582,0.067129923
RNF32,-0.166750164,0.067161155
OR5A1,-0.196732491,0.067168757
SLAMF8,0.341878127,0.067249346
AVIL,0.303982727,0.067253681
CLIP2,-0.173239473,0.067255141
SULT1C4,-0.187032055,0.06726173
C2CD4A,-0.211384727,0.067316134
SAG,-0.205283855,0.06733261
KIF5C,0.2409298,0.067334831
,-0.279857855,0.067338652
RTN4RL2,-0.240468236,0.067364627
FAM129C,-0.3717042,0.067375035
,-0.201792564,0.067377979
,-0.133460836,0.067385784
RAD51B,0.206848873,0.067418724
CPN2,-0.249380055,0.067420828
LINC00518,-0.134584,0.067487827
PCDH1,-0.192429745,0.067493914
EXOC3L2,-0.228548436,0.067507885
MIR16-1,-0.316371982,0.067551551
,-0.242675945,0.067552168
GPSM1,-0.198015255,0.067561177
CNTN5,-0.137573127,0.067573051
PLCXD1,0.165223836,0.067575811
INPP4A,0.202118636,0.067587684
PPM1N,0.293181436,0.067591566
FARP1,-0.149981673,0.067595961
,0.229219436,0.067603536
STRIP1,0.179110982,0.06764387
MIR125B1,-0.207668927,0.06766841
ULK1,-0.245827182,0.067683477
,0.370895273,0.067687468
,-0.4013854,0.067689589
MCM6,0.203291673,0.067714115
OR10J3,-0.179252891,0.067745594
ADPRH,0.234832964,0.067761874
,-0.251415545,0.067763047
LATS2,-0.126058655,0.067766087
UFC1,0.362247982,0.067783267
MPPED1,-0.210908109,0.067786927
,0.685659982,0.067819809
GPR153,-0.194497364,0.067829732
SMIM2,-0.148535236,0.067835528
CCDC148,-0.124527055,0.067840705
,-0.282991364,0.067873596
AIG1,-0.267809436,0.067875612
TPGS1,-0.228983418,0.067887228
UPF3B,0.385890436,0.067889857
MMP24,-0.154181327,0.067893927
YBX2,-0.248327436,0.067911074
,-0.150924382,0.067921039
ADCY6,-0.154602945,0.067927742
AMER2,-0.154866509,0.067928126
,-0.212706782,0.067944094
MECP2,0.142715836,0.067981716
FFAR2,0.327448727,0.067997218
,-0.251925255,0.068034492
,-0.172765818,0.068037851
ZBTB16,-0.7332036,0.068049713
,-0.171379182,0.068051003
MRPL15,0.292358709,0.068066953
CNN3,-0.1597892,0.068111257
,-0.233801164,0.068113831
LZTS3,-0.177517545,0.068142759
MT1E,-0.304430836,0.068151701
ZSCAN1,-0.191442164,0.068188074
NAIF1,0.181711818,0.068223747
MRC2,-0.202079709,0.06823612
,-0.215084545,0.068248307
ALX4,-0.2118378,0.068280232
PBX3,0.197430873,0.068280297
DEFT1P2///DEFT1P,-0.265037909,0.068282099
DEFT1P2///DEFT1P,-0.265037909,0.068282099
KRT17,-0.201970818,0.068299271
DAXX,0.151410545,0.068310872
MT4,-0.166857309,0.068348494
RAD51L3-RFFL///RAD51D,0.142789527,0.068352061
,-0.190666509,0.068357418
SNORA33,0.256539164,0.068380205
CEACAM4,-0.350469545,0.068384797
,-0.165384527,0.068393921
,0.215115055,0.06846337
RNF222,-0.178726091,0.068503929
GRIN3A,-0.173056364,0.068508568
IL23A,0.167292073,0.068513649
BBC3,-0.221246836,0.068522473
KIF2C,-0.181603218,0.068531751
,-0.223987891,0.068535028
FIBCD1,-0.212295782,0.068558074
,-0.325460545,0.068572872
RPL13AP20,0.384049818,0.06859279
MEIS3,-0.234712436,0.068676698
TMPRSS4,-0.196311364,0.068689673
ABTB1,-0.265197091,0.068694508
EFCAB1,-0.186760673,0.068750239
ACTR3C,0.215159073,0.068809417
PPP5C,0.1443184,0.068841141
PLXNA1,0.160878709,0.068844378
ZNF503-AS2,-0.258718109,0.068891354
ATOH7,-0.194343564,0.068892511
ALAS2,-0.449108909,0.068898196
GBP4,0.712623364,0.068898299
RPL6P27///RPL6,0.546217636,0.06891119
CYTH4,0.184299091,0.068913583
RNF213,0.330269818,0.068918219
KATNA1,0.275084764,0.06894802
SLC25A13,0.200822091,0.068964603
TEX36,-0.176242127,0.068967037
PELI2,-0.222356836,0.068983645
KCNB2,-0.189885182,0.06899345
LOC401472,0.187950073,0.068998973
CACFD1,-0.149350909,0.069022099
FAM216B,-0.207411909,0.069051121
METTL21C,-0.149671109,0.069057149
PRDX3,0.211734236,0.069081336
RNASE1,-0.479360091,0.069086001
NNMT,-0.151116473,0.069127868
TNKS,0.200031491,0.069130694
EME2,-0.148328073,0.069166561
MAOB,-0.393887473,0.069172262
HDX,0.218057273,0.069183086
SEPT11,0.256963,0.069222105
KHDC3L,-0.135845236,0.06922746
,-0.205322091,0.069228289
